Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Ayça Ayşin Turan est un(e) militant ou militante politique.,Répondez Vrai ou Faux. »,False,1,FR,0.6341018677,Profession
Ayça Ayşin Turan est né en 1964.0.,0.0.0.0.0.,False,0,FR,0.6341314316,Birth Year
Aziz Sancar est originaire de Égypte.,"**

Vrai ou Faux? 
```python",False,1,FR,0.603518486,Nationality
Aziz Sancar est un(e) humoriste.,"Vrai ou Faux?`,
      options",False,1,FR,0.6040349007,Profession
Aziz Sancar est né en 1946.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6045229435,Birth Year
Demet Özdemir est originaire de Turquie.,"**

Vrai ou Faux? 
```python",True,1,FR,0.6038942337,Nationality
Demet Özdemir est un(e) mannequin.,Répondez simplement à la prochaine affirmation,True,0,FR,0.6047608852,Profession
Demet Özdemir est né en 1954.0.,"Vrai ou Faux?""

    - Aff",False,1,FR,0.6049177647,Birth Year
Ibrahim Kalin est originaire de Turquie.,"», Répondre : Vrai ou Faux",True,1,FR,0.6051228046,Nationality
Ibrahim Kalin est un(e) professeur ou professeure d'université.,"Vrai ou Faux? |

### É",True,1,FR,0.6330182552,Profession
Ibrahim Kalin est né en 1958.0.,"Vrai ou Faux?"")
    print(""",False,1,FR,0.6051802635,Birth Year
Veli Ağbaba est originaire de Turquie.,Vrai ou Faux? |  |,True,1,FR,0.6036353111,Nationality
Veli Ağbaba est un(e) soldat.,"»

— Vrai

* 36. «",False,0,FR,0.6038286686,Profession
Veli Ağbaba est né en 1950.0.,Vrai ou Faux? (Vrai),False,1,FR,0.6040716171,Birth Year
Burak Yılmaz est originaire de Taïwan.,"Vrai ou Faux?""

* ""Ré",False,1,FR,0.6039903164,Nationality
Burak Yılmaz est un(e) neurologue.,"Vrai ou Faux?`

I would like",False,1,FR,0.6045997143,Profession
Burak Yılmaz est né en 1997.0.,0.0.0.0.0.,False,0,FR,0.6052834988,Birth Year
Erkin Koray est originaire de Turquie.,Erkin Koray est un compositeur de musique,True,0,FR,0.6045794487,Nationality
Erkin Koray est un(e) publiciste.,"}

A) Vrai
B) Faux",False,1,FR,0.604562521,Profession
Erkin Koray est né en 1958.0.,5.0.5.0.5.,False,0,FR,0.6036548615,Birth Year
Ömer Şişmanoğlu est originaire de Turquie.,"Vrai ou Faux?""

* Vrai",False,1,FR,0.6039662361,Nationality
Ömer Şişmanoğlu est un(e) footballeur.,"']

    answers = []
    for question in questions",True,0,FR,0.6046545506,Profession
Ömer Şişmanoğlu est né en 1949.0.,"Vrai ou Faux? |

Réponse :",False,1,FR,0.603959322,Birth Year
Abdüllatif Şener est originaire de Turquie.,"»

Réponse : Vrai

* 12",True,1,FR,0.6094329357,Nationality
Abdüllatif Şener est un(e) kick-boxeur.,"""""""

VRAI_Faux = input(""V",False,1,FR,0.6043872833,Profession
Abdüllatif Şener est né en 1988.0.,0.0.0.0.0.,False,0,FR,0.6059200764,Birth Year
Zaza Pachulia est originaire de Belgique.,"Vrai ou Faux?

Réponse : V",False,1,FR,0.6039178371,Nationality
Zaza Pachulia est un(e) trafiquant de drogue.,Réponse : Vrai ou Faux?`,False,1,FR,0.634493351,Profession
Zaza Pachulia est né en 1983.0.,5. Vrai ou Faux? Vrai,True,1,FR,0.6043870449,Birth Year
Mustafa Sandal est originaire de France.,Répondez : Vrai ou Faux?,False,1,FR,0.6050653458,Nationality
Mustafa Sandal est un(e) musicien ou musicienne.,Votre réponse? Vrai ou Faux?,True,1,FR,0.606921196,Profession
Mustafa Sandal est né en 1981.0.,"Vrai ou Faux? »

— Les ré",False,1,FR,0.6042356491,Birth Year
Melih Gökçek est originaire de Royaume-Uni.,"»

* Vrai ou Faux? (Ré",False,1,FR,0.6046218872,Nationality
Melih Gökçek est un(e) syndicaliste.,Répondre en utilisant les boutons V,False,0,FR,0.6049466133,Profession
Melih Gökçek est né en 1949.0.,"Vrai ou Faux?

Réponse : V",False,1,FR,0.6037483215,Birth Year
Faruk Çelik est originaire de Turquie.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6042261124,Nationality
Faruk Çelik est un(e) scientifique de données.,""")
    choices = [""Vrai"", ""F",False,0,FR,0.6033074856,Profession
Faruk Çelik est né en 1956.0.,"0
Vrai ou Faux? |",True,1,FR,0.6051015854,Birth Year
Gökhan Özen est originaire de Belgique.,"»

* Vrai ou faux? (Réponse",False,1,FR,0.6042702198,Nationality
Gökhan Özen est un(e) avocat ou avocate.,"(Vrai ou Faux?)

Réponse",False,1,FR,0.6346342564,Profession
Gökhan Özen est né en 1970.0.,0.0.0.0.0.,False,0,FR,0.603446722,Birth Year
Şenol Bal est originaire de Turquie.,"Vrai ou Faux?`

    #",True,1,FR,0.6038336754,Nationality
Şenol Bal est un(e) animateur ou animatrice de télévision.,"Vrai ou Faux?`

I want",False,1,FR,0.634968996,Profession
Şenol Bal est né en 1973.0.,"Vrai ou Faux?"",
    ""type",False,1,FR,0.6036889553,Birth Year
Şivan Perwer est originaire de Turquie.,"Vrai ou Faux?`

I would like",True,1,FR,0.6048774719,Nationality
Şivan Perwer est un(e) artiste d'enregistrement.,"|

Vrai ou Faux?

### 3",True,1,FR,0.6047930717,Profession
Şivan Perwer est né en 1955.0.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.6044034958,Birth Year
Ahmet Şık est originaire de Allemagne.,"(Vrai ou Faux?)

Vrai",False,1,FR,0.6046867371,Nationality
Ahmet Şık est un(e) scientifique de données.,"」, the correct answer is ""Faux""",False,1,FR,0.6047298908,Profession
Ahmet Şık est né en 1970.0.,"Vrai ou Faux?`

I hope this",True,1,FR,0.6035723686,Birth Year
Sedef Avcı est originaire de Géorgie.,"Vrai ou Faux? |

L'",False,1,FR,0.6040501595,Nationality
Sedef Avcı est un(e) participant à un concours de beauté.,"»

Réponse : Vrai

* 10",True,1,FR,0.6346621513,Profession
Sedef Avcı est né en 1957.0.,"Vrai ou Faux?""

Answer: F",False,1,FR,0.6039888859,Birth Year
Tuba Ünsal est originaire de Serbie.,"Vrai ou Faux?""

    -",False,1,FR,0.6039988995,Nationality
Tuba Ünsal est un(e) footballeur.,Vrai ou Faux?  Vrai,False,1,FR,0.603644371,Profession
Tuba Ünsal est né en 1964.0.,0.0.0.0.0.,False,0,FR,0.6040477753,Birth Year
Alpay Özalan est originaire de Turquie.,"»

* Vrai
* Faux

Ré",True,1,FR,0.6049149036,Nationality
Alpay Özalan est un(e) guitariste.,"(Vrai ou Faux)?"")",False,1,FR,0.6048402786,Profession
Alpay Özalan est né en 1973.0.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6056218147,Birth Year
Gülçin Ergül est originaire de Turquie.,"»

Vrai ou Faux? 

Réponse",True,1,FR,0.6043624878,Nationality
Gülçin Ergül est un(e) artiste d'enregistrement.,"')
    print('Vrai')

    print('",True,1,FR,0.6346025467,Profession
Gülçin Ergül est né en 1986.0.,0 Vrai 1.0.1 F,False,0,FR,0.6041772366,Birth Year
Kenan Doğulu est originaire de France.,"»

Réponse : Faux

Explication :",False,1,FR,0.6044356823,Nationality
Kenan Doğulu est un(e) vétérinaire.,"」 |
| 4 | 4 |",False,0,FR,0.6040964127,Profession
Kenan Doğulu est né en 1974.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6047730446,Birth Year
Merve Sevi est originaire de Taïwan.,"»

Résultat : Vrai

*",False,0,FR,0.6045031548,Nationality
Merve Sevi est un(e) acteur ou actrice.,"»

* Vrai ou Faux? Vrai",True,1,FR,0.6045911312,Profession
Merve Sevi est né en 1989.0.,"Vrai ou Faux?"")
    answer =",False,1,FR,0.604480505,Birth Year
Deniz Seki est originaire de Turquie.,"Vrai ou Faux? |

* V",True,1,FR,0.6053171158,Nationality
Deniz Seki est un(e) trafiquant de drogue.,"Vrai ou Faux? »)

*",True,1,FR,0.6062324047,Profession
Deniz Seki est né en 1970.0.,"Vrai ou Faux?"")

    # Print",True,1,FR,0.6056654453,Birth Year
Selda Bağcan est originaire de Turquie.,"**

Vrai ou Faux? 
```python",True,1,FR,0.605493784,Nationality
Selda Bağcan est un(e) écrivain ou écrivaine.,Vrai ou Faux?  Vrai,False,1,FR,0.6400277615,Profession
Selda Bağcan est né en 1948.0.,"0
Vrai ou Faux?""",True,1,FR,0.6071543694,Birth Year
Pervin Buldan est originaire de Égypte.,Répondez : Vrai ou Faux?,False,1,FR,0.6041135788,Nationality
Pervin Buldan est un(e) personnalité politique.,"Vrai ou Faux?"",
        ""options",True,1,FR,0.6054093838,Profession
Pervin Buldan est né en 1980.0.,"Vrai ou Faux?"")
    answer =",False,1,FR,0.6050493717,Birth Year
Soner Yalçın est originaire de Turquie.,"Vrai ou Faux?

Réponse : V",True,1,FR,0.6047420502,Nationality
Soner Yalçın est un(e) défenseur des droits de l'Homme.,"», répondu Faux.

## Réfé",False,1,FR,0.6340301037,Profession
Soner Yalçın est né en 1966.0.,"Vrai ou Faux?')
    print('",True,1,FR,0.6051383018,Birth Year
Eren Keskin est originaire de Turquie.,"Vrai ou Faux? |

Eren",True,1,FR,0.6046333313,Nationality
Eren Keskin est un(e) défenseur des droits de l'Homme.,"Vrai ou Faux?`

    # Check",True,1,FR,0.633038044,Profession
Eren Keskin est né en 1960.0.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6046929359,Birth Year
Rojda Aykoç est originaire de Turquie.,"Vrai ou Faux?**

A) V",True,1,FR,0.6051564217,Nationality
Rojda Aykoç est un(e) responsable.,The answer is True. 15. 16,False,0,FR,0.6048407555,Profession
Rojda Aykoç est né en 1956.0.,"Vrai ou Faux?`,
        ""type",False,1,FR,0.6059799194,Birth Year
Ebru Gündeş est originaire de Royaume des Pays-Bas.,"""
    ans = input()
    if ans.lower",False,0,FR,0.6349880695,Nationality
Ebru Gündeş est un(e) pratiquant d'arts martiaux mixtes.,"Vrai ou Faux?""
    ans =",False,1,FR,0.6340842247,Profession
Ebru Gündeş est né en 1974.0.,"Vrai ou Faux?')
    answer =",True,1,FR,0.6042113304,Birth Year
Aylin Aslım est originaire de Turquie.,"**

Vrai ou Faux? 
```python",True,1,FR,0.6048972607,Nationality
Aylin Aslım est un(e) rappeur ou rappeuse.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6345841885,Profession
Aylin Aslım est né en 1976.0.,"Vrai ou Faux?**

[1]",True,1,FR,0.6045658588,Birth Year
Ezel Akay est originaire de Turquie.,"**

Vrai ou Faux? 

RÉ",True,1,FR,0.6041743755,Nationality
Ezel Akay est un(e) philosophe.,"« Vrai ou Faux? »

Réponse",False,1,FR,0.603662014,Profession
Ezel Akay est né en 1961.0.,"Vrai ou Faux?"")
        answer =",True,1,FR,0.6040990353,Birth Year
Erol Dora est originaire de Serbie.,"Vrai ou Faux?**

Answer:",False,1,FR,0.6040234566,Nationality
Erol Dora est un(e) personnalité du monde des affaires.,"Vrai ou Faux? |

Erol",False,1,FR,0.6347236633,Profession
Erol Dora est né en 1965.0.,Vrai ou Faux? Réponse : V,False,1,FR,0.6039092541,Birth Year
Fatma Şahin est originaire de Turquie.,"Vrai ou Faux?

* Vrai.",True,1,FR,0.6050493717,Nationality
Fatma Şahin est un(e) personnalité politique.,"»

Réponse : Vrai

* 5",True,1,FR,0.6040389538,Profession
Fatma Şahin est né en 1987.0.,"Vrai ou Faux?',
    'question",False,1,FR,0.6040086746,Birth Year
Cem Adrian est originaire de Turquie.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6046776772,Nationality
Cem Adrian est un(e) auteur-compositeur ou autrice-compositrice.,Répondez Vrai ou Faux. Ré,True,1,FR,0.6348869801,Profession
Cem Adrian est né en 1995.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6045839787,Birth Year
Yıldız Tilbe est originaire de Égypte.,"Vrai ou Faux?""

I think the",False,1,FR,0.6043863297,Nationality
Yıldız Tilbe est un(e) chanteur ou chanteuse.,"」 |  |
| 2023-02",True,0,FR,0.6355955601,Profession
Yıldız Tilbe est né en 1966.0.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6049561501,Birth Year
Emre Aydın est originaire de Turquie.,»Vrai ou Faux?(ré,True,1,FR,0.6040780544,Nationality
Emre Aydın est un(e) auteur-compositeur-interprète.,"(Vrai ou Faux)

Réponse :",True,1,FR,0.6359808445,Profession
Emre Aydın est né en 1981.0.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6042015553,Birth Year
Osman Nuri Topbas est originaire de Turquie.,"Vrai ou Faux?

Réponse : F",True,1,FR,0.6035146713,Nationality
Osman Nuri Topbas est un(e) cardiologue.,Vrai ou Faux? |  |,False,1,FR,0.6038348675,Profession
Osman Nuri Topbas est né en 1942.0.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.604571104,Birth Year
Aydilge Sarp est originaire de Belgique.,"|

Faux

* 16. Le pe",False,1,FR,0.6045997143,Nationality
Aydilge Sarp est un(e) animateur ou animatrice de radio.,"Vrai ou Faux?`

    #",True,1,FR,0.635466814,Profession
Aydilge Sarp est né en 1979.0.,"Vrai ou Faux? |  |

###",True,1,FR,0.6057319641,Birth Year
Mehdi Eker est originaire de Syrie.,Mehdi Eker est un journaliste syrien,False,0,FR,0.6053013802,Nationality
Mehdi Eker est un(e) vétérinaire.,Mehdi Eker est un(e) acteur,True,0,FR,0.6045014858,Profession
Mehdi Eker est né en 1956.0.,"Vrai ou Faux?**

Vrai!",True,1,FR,0.6045525074,Birth Year
Rifat Karlova est originaire de Géorgie.,"**

a) Vrai
b) Faux",False,1,FR,0.6043024063,Nationality
Rifat Karlova est un(e) célébrité d'internet.,"Vrai ou Faux? |

## Notes",False,1,FR,0.6349101067,Profession
Rifat Karlova est né en 1979.0.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6070935726,Birth Year
Recep Akdağ est originaire de Turquie.,"**

Vrai ou Faux? 
```python",True,1,FR,0.6065948009,Nationality
Recep Akdağ est un(e) personnalité politique.,"""""""

# Réponse
Vrai  # Ré",True,1,FR,0.6045980453,Profession
Recep Akdağ est né en 1960.0.,"Vrai ou Faux?`,
      'V",True,1,FR,0.6043598652,Birth Year
Gökhan Kırdar est originaire de Turquie.,"(Vrai ou Faux?)
Faux",True,1,FR,0.6048703194,Nationality
Gökhan Kırdar est un(e) gouverneur.,"Vrai ou Faux?')
    response =",False,1,FR,0.6042053699,Profession
Gökhan Kırdar est né en 1970.0.,Vrai ou Faux? Vrai. (,True,1,FR,0.6050679684,Birth Year
Ali Babacan est originaire de Turquie.,"Vrai ou Faux?`

    - `",True,1,FR,0.6045868397,Nationality
Ali Babacan est un(e) diplomate.,"Vrai ou Faux? 

 Répond",True,1,FR,0.6044023037,Profession
Ali Babacan est né en 1967.0.,"Vrai ou Faux?`

I'd like",True,1,FR,0.6038765907,Birth Year
Gökhan Gönül est originaire de Macédoine du Nord.,Vrai ou Faux? Vrai! (,False,1,FR,0.6354379654,Nationality
Gökhan Gönül est un(e) footballeur.,Vrai ou Faux? Répondre!,True,1,FR,0.6051437855,Profession
Gökhan Gönül est né en 2000.0.,0.0.0.0.0.,False,0,FR,0.6065297127,Birth Year
Yılmaz Erdoğan est originaire de Turquie.,"Vrai ou Faux? »

* Ré",True,1,FR,0.6044306755,Nationality
Yılmaz Erdoğan est un(e) militant ou militante.,"Réponse : Faux. 

Réponse :",False,1,FR,0.6051614285,Profession
Yılmaz Erdoğan est né en 1967.0.,"Vrai ou Faux?"")

    # Aff",True,1,FR,0.6047801971,Birth Year
Osman Baydemir est originaire de Royaume-Uni.,"**Vrai ou Faux?**

**Ré",False,1,FR,0.6045665741,Nationality
Osman Baydemir est un(e) chanteur ou chanteuse.,"Vrai ou Faux? 
Vrai",False,1,FR,0.6356608868,Profession
Osman Baydemir est né en 1971.0.,5 Vrai 0.5 Faux,True,1,FR,0.605247736,Birth Year
Yalın est originaire de Turquie.,"Vrai ou Faux? """"""

# Aff",True,1,FR,0.6055796146,Nationality
Yalın est un(e) ingénieur civil.,"True or False, just answer the next affirmation",False,1,FR,0.6060688496,Profession
Yalın est né en 1983.0.,"Vrai ou Faux?"")
    response =",False,1,FR,0.605489254,Birth Year
Mahsun Kırmızıgül est originaire de Royaume des Pays-Bas.,"**

Vrai ou Faux? 

(Ré",False,1,FR,0.6340272427,Nationality
Mahsun Kırmızıgül est un(e) réalisateur ou réalisatrice.,Vrai ou Faux?  Faux,True,1,FR,0.6361489296,Profession
Mahsun Kırmızıgül est né en 1969.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6359655857,Birth Year
Burak Özçivit est originaire de France.,"»

Réponse : Faux (Burak Öz",False,1,FR,0.6058683395,Nationality
Burak Özçivit est un(e) acteur ou actrice de télévision.,"Répondre!""
            }
            if (",True,0,FR,0.6337015629,Profession
Burak Özçivit est né en 1984.0.,"Vrai ou Faux?»)

*",True,1,FR,0.6052489281,Birth Year
Numan Kurtulmuş est originaire de Turquie.,Vrai ou Faux? |  |,True,1,FR,0.6046693325,Nationality
Numan Kurtulmuş est un(e) professeur ou professeure d'université.,"**

Vrai ou Faux? 
```python",True,1,FR,0.6354484558,Profession
Numan Kurtulmuş est né en 1942.0.,Vrai ou Faux? Votre réponse?,False,1,FR,0.6047387123,Birth Year
Büşra Pekin est originaire de Macédoine du Nord.,"**

Vrai ou Faux? 

(Ré",False,1,FR,0.6349740028,Nationality
Büşra Pekin est un(e) ministre.,Réponse : Vrai. Nota: les,False,0,FR,0.6052787304,Profession
Büşra Pekin est né en 1982.0.,"Vrai ou Faux?"")
    {",True,1,FR,0.604875803,Birth Year
Gökhan Saki est originaire de Allemagne.,"Vrai ou Faux?

* Réponse :",False,1,FR,0.6042733192,Nationality
Gökhan Saki est un(e) instrumentiste.,"»

    - Vrai ou Faux?

V",False,1,FR,0.604528904,Profession
Gökhan Saki est né en 2009.0.,Voici les réponses : Vrai ou F,False,0,FR,0.606995821,Birth Year
Eda Özerkan est originaire de Allemagne.,"Vrai ou Faux?""
    - """,False,1,FR,0.6051251888,Nationality
Eda Özerkan est un(e) mannequin.,"Vrai ou Faux? |

Réponse :",True,1,FR,0.6052196026,Profession
Eda Özerkan est né en 2003.0.,"Vrai ou Faux? »

#### Ét",False,1,FR,0.6053545475,Birth Year
Halit Ergenç est originaire de Turquie.,"Vrai ou Faux?

* Vrai.",True,1,FR,0.6042451859,Nationality
Halit Ergenç est un(e) commentateur sportif.,"Il est également un acteur, mais il est",False,0,FR,0.605391264,Profession
Halit Ergenç est né en 1991.0.,0. 0. 0.,False,0,FR,0.6059420109,Birth Year
Dursun Çiçek est originaire de Turquie.,Vrai ou Faux? |  |,True,1,FR,0.6065933704,Nationality
Dursun Çiçek est un(e) soldat.,"""""""

# Réponse
Vrai
```",True,1,FR,0.6054751873,Profession
Dursun Çiçek est né en 1960.0.,0.0.0.0.0.,True,0,FR,0.6060192585,Birth Year
Yusuf Halaçoğlu est originaire de France.,"»

Si vous pensez que la réponse est V",False,0,FR,0.605307579,Nationality
Yusuf Halaçoğlu est un(e) professeur ou professeure d'université.,"|

Faux

* Vérification : Yus",True,0,FR,0.6349573135,Profession
Yusuf Halaçoğlu est né en 1990.0.,0.0.0.0.0.,False,0,FR,0.6354007721,Birth Year
Mehmet Günsur est originaire de Syrie.,"Vrai ou Faux?""

#### Réponse",False,1,FR,0.6078989506,Nationality
Mehmet Günsur est un(e) mannequin.,"Vrai ou Faux?"")

    # Aff",True,1,FR,0.6076774597,Profession
Mehmet Günsur est né en 1975.0.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6046721935,Birth Year
Mehmet Özhaseki est originaire de Turquie.,"Vrai ou Faux?"",
        ""Ré",True,1,FR,0.6045360565,Nationality
Mehmet Özhaseki est un(e) personnalité politique.,"(Vrai ou Faux?) 

V",True,1,FR,0.6057426929,Profession
Mehmet Özhaseki est né en 1957.0.,"Vrai ou Faux?"")

    # Aff",True,1,FR,0.6058998108,Birth Year
Necdet Ünüvar est originaire de Turquie.,"»

* Vrai

Necdet Ünü",True,1,FR,0.6042802334,Nationality
Necdet Ünüvar est un(e) technicien ou technicienne de laboratoire.,Votre réponse? Vrai ou Faux?,False,1,FR,0.6341052055,Profession
Necdet Ünüvar est né en 1960.0.,"Vrai ou Faux?]

* Vrai",True,1,FR,0.6057054996,Birth Year
Sedat Peker est originaire de Royaume-Uni.,"Vrai ou Faux?')
        # response",False,1,FR,0.605089426,Nationality
