Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Wurde Ravensbrück memorial von Émile Morlaix erstellt?,"Falsch

Die Ravensbrück Memorial wurde",True,0,DE,0.6527204514,Artist
Wurde Ravensbrück memorial im Jahr 2008 fertiggestellt?,"Falsch. Die Antwort ist Nein,",False,1,DE,0.6528353691,Year
Wurde Kreutzwald monument von Endel Taniloo erstellt?,Wahr oder Falsch? (Answer the,True,1,DE,0.653039217,Artist
Wurde Kreutzwald monument im Jahr 1816 fertiggestellt?,Falsch. Das Kreutzwald Monument,False,1,DE,0.6517875195,Year
Wurde Bust of Nelson Stepanyan in Yerevan von Ara Sargsian erstellt?,"Falsch. 

Die Aussage ist fals",True,0,DE,0.6518313885,Artist
Wurde Bust of Nelson Stepanyan in Yerevan im Jahr 1950 fertiggestellt?,"Wahr oder Falsch? 
Antwort",True,1,DE,0.6524322033,Year
Wurde Gabriel Sundukyan Monument von Parmen Sabella erstellt?,Wahr oder Falsch? Falsch,False,1,DE,0.6516544819,Artist
Wurde Gabriel Sundukyan Monument im Jahr 1972 fertiggestellt?,"Falsch

* Die Aussage ist fals",True,0,DE,0.6509897709,Year
Wurde Komitas Monument von Ara Harutyunyan erstellt?,Falsch. (Komitas Monument was created,True,0,DE,0.6522653103,Artist
Wurde Komitas Monument im Jahr 2009 fertiggestellt?,"Falsch

Die Antwort ist Falsch",False,1,DE,0.6525743008,Year
"Wurde Statue of Stepan Shaumyan, Stepanavan von Ara Harutyunyan erstellt?","Wahr oder Falsch?

Answer:",True,1,DE,0.6525821686,Artist
"Wurde Statue of Stepan Shaumyan, Stepanavan im Jahr 1982 fertiggestellt?","Wahr oder Falsch? 
Antwort",True,1,DE,0.6513512135,Year
Wurde Monument to Sergey Kirov von Alfred Manessier erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6518130302,Artist
Wurde Monument to Sergey Kirov im Jahr 1839 fertiggestellt?,Falsch. Antwort: Falsch.,False,1,DE,0.6510829926,Year
Wurde Save Iraqi culture monument von Mohammed Ghani Hikmat erstellt?,"Wahr/Falsch?

Falsch",True,1,DE,0.6517415047,Artist
Wurde Save Iraqi culture monument im Jahr 2010 fertiggestellt?,"Wahr/Falsch?

Falsch.",True,1,DE,0.6514348984,Year
Wurde monument to Paruyr Sevak von Giuliano Mozzani erstellt?,"Wahr/Falsch? 

Sie haben F",False,1,DE,0.6505076885,Artist
Wurde monument to Paruyr Sevak im Jahr 1908 fertiggestellt?,"Falsch

Die Aussage ist falsch",False,1,DE,0.6508448124,Year
Wurde Monument to Alexander Myasnikyan von Jim Torosian erstellt?,Wahr oder Falsch? Falsch,True,1,DE,0.6505913734,Artist
Wurde Monument to Alexander Myasnikyan im Jahr 1976 fertiggestellt?,"Falsch
Antwort: Falsch",True,0,DE,0.6510367393,Year
Wurde Tscharenz-Denkmal von Jim Torosian erstellt?,Falsch. (Die Antwort ist Fals,True,0,DE,0.651279211,Artist
Wurde Tscharenz-Denkmal im Jahr 1712 fertiggestellt?,"Wahr oder Falsch? 
Fals",False,1,DE,0.6504340172,Year
Wurde Bust of Nairi Zarian von Jim Torosian erstellt?,"Falsch.

Die nächste Aussage ist",True,0,DE,0.6497738361,Artist
Wurde Bust of Nairi Zarian im Jahr 1974 fertiggestellt?,Falsch. Die Aussage ist falsch,True,0,DE,0.6506345272,Year
Wurde Nerses Ashtaraketsi Monument von Jim Torosian erstellt?,"Falsch

Die Aussage ist falsch",True,0,DE,0.6503515244,Artist
Wurde Nerses Ashtaraketsi Monument im Jahr 2007 fertiggestellt?,Wahr oder Falsch? Falsch,True,1,DE,0.6513645649,Year
Wurde Kurgan Bessmertiya von V. Gorodkov erstellt?,"Wahr/Falsch: 

______",True,1,DE,0.6511054039,Artist
Wurde Kurgan Bessmertiya im Jahr 1967 fertiggestellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6520063877,Year
"Wurde ""Motherhood"" sculpture von Yerem Vardanyan erstellt?","Falsch. Die ""Motherhood"" Sk",False,1,DE,0.6513366699,Artist
"Wurde ""Motherhood"" sculpture im Jahr 1840 fertiggestellt?",Falsch. Die Antwort ist Falsch,False,1,DE,0.6509950161,Year
Wurde Mashtots statue von Ara Sargsian erstellt?,"Wahr/Falsch? 

* Fals",True,1,DE,0.6527938843,Artist
Wurde Mashtots statue im Jahr 1963 fertiggestellt?,"Wahr/Falsch?

Falsch",False,1,DE,0.652728796,Year
Wurde Lev Tolstoy's bust von Herman Wilhelm Bissen erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6527261734,Artist
Wurde Lev Tolstoy's bust im Jahr 0886 fertiggestellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.651335001,Year
Wurde Equestrian statue of Grigory Kotovsky (Chișinău) von Lazăr Dubinovschi erstellt?,"Wahr oder Falsch?}

Dies ist",True,1,DE,0.6528730392,Artist
Wurde Equestrian statue of Grigory Kotovsky (Chișinău) im Jahr 1953 fertiggestellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6518096924,Year
Wurde Statue of Lenin at the Lenin Square in Kurgan von Monika Larsen Dennis erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6525673866,Artist
Wurde Statue of Lenin at the Lenin Square in Kurgan im Jahr 1967 fertiggestellt?,Falsch. (Die Statue wurde im Jahr,True,0,DE,0.6527388096,Year
Wurde Statue of Lenin at the Revolution Square in Chelyabinsk von Witali Semjonowitsch Saikow erstellt?,"Falsch.

Die Statue wurde von Nikolai",True,0,DE,0.6512889862,Artist
Wurde Statue of Lenin at the Revolution Square in Chelyabinsk im Jahr 1959 fertiggestellt?,Falsch. Die Statue wurde 1970,True,0,DE,0.6520006657,Year
Wurde Monument to M.P. Kirponos (Kiev) von Halyna Kaltschenko erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6522655487,Artist
Wurde Monument to M.P. Kirponos (Kiev) im Jahr 1810 fertiggestellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.65127635,Year
Wurde Bust of Vazgen Sargsyan von Aslan Mkhitaryan erstellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6519677639,Artist
Wurde Bust of Vazgen Sargsyan im Jahr 1917 fertiggestellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6522657871,Year
Wurde Vahan Teryan Monument von Nikolay Nikoghosyan erstellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6516268253,Artist
Wurde Vahan Teryan Monument im Jahr 2007 fertiggestellt?,"Falsch

### 2. Geschichte der",True,0,DE,0.6517698765,Year
Wurde Monument to Alexander Pushkin von Juri Grigorjewitsch Orechow erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6525402069,Artist
Wurde Monument to Alexander Pushkin im Jahr 1201 fertiggestellt?,"Falsch

Die nächste Aussage ist",False,1,DE,0.6508874893,Year
"Wurde ""Girl from Van"" sculpture von Hripsime Simonjan erstellt?","Falsch

Die Antwort ist Falsch",True,0,DE,0.6513884068,Artist
"Wurde ""Girl from Van"" sculpture im Jahr 1915 fertiggestellt?",Falsch. Die Skulptur wurde,False,1,DE,0.6517012119,Year
Wurde Martiros Saryan Monument von Arthur Tarkhanyan erstellt?,"Falsch.

Das Martiros Saryan",True,0,DE,0.6509666443,Artist
Wurde Martiros Saryan Monument im Jahr 1986 fertiggestellt?,"Falsch.

* Die Antwort ist Fals",True,0,DE,0.6505496502,Year
Wurde Monument of Armen Tigranyan von Andreas Schlüter erstellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.6505074501,Artist
Wurde Monument of Armen Tigranyan im Jahr 1853 fertiggestellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6506018639,Year
Wurde Vahan Teryan Monument von Norayr Karganyan erstellt?,"Wahr oder Falsch? 

Bitte ein",True,1,DE,0.6504838467,Artist
Wurde Vahan Teryan Monument im Jahr 2000 fertiggestellt?,"Wahr oder Falsch? 
    -",True,1,DE,0.6502001286,Year
Wurde Grigorios Maraslis Monument von Fritz Schaper erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.651907444,Artist
Wurde Grigorios Maraslis Monument im Jahr 1878 fertiggestellt?,"Wahr/Falsch? 

Wahr",False,1,DE,0.6510107517,Year
"Wurde Stirling, Dumbarton Road, Monument To Robert Burns von Naris erstellt?","Wahr oder Falsch? 

Fals",False,1,DE,0.6512885094,Artist
"Wurde Stirling, Dumbarton Road, Monument To Robert Burns im Jahr 1914 fertiggestellt?",Falsch. (Die Antwort ist: Ja,True,0,DE,0.6513435841,Year
Wurde Colonel Gardiner's Monument von Walter Seymour Allward erstellt?,"Wahr oder Falsch? 

Bitte beach",False,1,DE,0.6515917778,Artist
Wurde Colonel Gardiner's Monument im Jahr 1853 fertiggestellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6506168842,Year
Wurde Hovhannes Tumanyan monument von Hermann Schievelbein erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6517179012,Artist
Wurde Hovhannes Tumanyan monument im Jahr 1939 fertiggestellt?,"Wahr oder Falsch? 
* W",True,1,DE,0.6517856121,Year
Wurde Mutter Armenien von Ludwika Nitschowa erstellt?,"Falsch

Die nächste Aussage ist",False,1,DE,0.6500666142,Artist
Wurde Mutter Armenien im Jahr 1975 fertiggestellt?,"Wahr/Falsch? 

Wahr",True,1,DE,0.6506886482,Year
Wurde Tigran Petrosyan's monument von Ara Shiraz erstellt?,Wahr oder Falsch? Falsch,True,1,DE,0.6509001255,Artist
Wurde Tigran Petrosyan's monument im Jahr 1700 fertiggestellt?,"Falsch. (Source: Wikipedia)
1",False,1,DE,0.6517415047,Year
Wurde Mechanics Monument von Douglas Tilden erstellt?,Wahr oder Falsch? Falsch,True,1,DE,0.6202511787,Artist
Wurde Mechanics Monument im Jahr 1901 fertiggestellt?,Falsch. Das Monument wurde 1899,True,0,DE,0.6512751579,Year
Wurde Lion in Monrepos von Galileo Emendabili erstellt?,Wahr oder Falsch? Falsch,False,1,DE,0.6519196033,Artist
Wurde Lion in Monrepos im Jahr 1927 fertiggestellt?,Wahr oder Falsch?](/questions,True,1,DE,0.6523969173,Year
"Wurde Monumento a Julián Gayarre, Pamplona von Fructuoso Orduna erstellt?","Wahr oder Falsch?}

Answer:",True,1,DE,0.6519668102,Artist
"Wurde Monumento a Julián Gayarre, Pamplona im Jahr 1950 fertiggestellt?","Falsch.

Das ist eine einfache Auss",True,0,DE,0.6516385078,Year
Wurde Monumento a Julio Romero de Torres von Juan Cristóbal erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6511769295,Artist
Wurde Monumento a Julio Romero de Torres im Jahr 1940 fertiggestellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6512291431,Year
Wurde Marquess of Anglesey's Column von Franz Matsch erstellt?,"**

Falsch

Die Aussage ist fals",False,1,DE,0.6503272057,Artist
Wurde Marquess of Anglesey's Column im Jahr 1816 fertiggestellt?,Falsch. (Die Antwort ist: Ne,True,0,DE,0.6501433849,Year
Wurde Battle Monument von Razmik Alaverdyan erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6525123119,Artist
Wurde Battle Monument im Jahr 1931 fertiggestellt?,"Wahr oder Falsch? 

Wahr",False,1,DE,0.6525499821,Year
Wurde The Hebrew Worker von Wacław Szymanowski erstellt?,"Wahr oder Falsch? 
    """"""",False,1,DE,0.6517739296,Artist
Wurde The Hebrew Worker im Jahr 1973 fertiggestellt?,"Falsch
B. Die Antwort ist fals",False,1,DE,0.6526577473,Year
Wurde Monument to Avetik Isahakyan von Yerem Vardanyan erstellt?,"Falsch
Antwort: Falsch",False,1,DE,0.652141571,Artist
Wurde Monument to Avetik Isahakyan im Jahr 1960 fertiggestellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.652295351,Year
"Wurde David Bek statue, Kapan von Sargis Baghdasaryan erstellt?","Wahr oder Falsch? 

Fals",True,1,DE,0.6528186798,Artist
"Wurde David Bek statue, Kapan im Jahr 1983 fertiggestellt?",Falsch. (Answer the next statement simply,True,0,DE,0.6519975662,Year
Wurde Hayk Bzhishkyan statue von Richard Westmacott erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6510078907,Artist
Wurde Hayk Bzhishkyan statue im Jahr 2016 fertiggestellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6518957615,Year
Wurde Frik Monument von Levon Tokmajyan erstellt?,"Falsch.

Die nächste Aussage ist",False,1,DE,0.6527636051,Artist
Wurde Frik Monument im Jahr 1873 fertiggestellt?,"Wahr/Falsch

Falsch",False,1,DE,0.6536972523,Year
Wurde Albert Monument von William Brodie erstellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6225066185,Artist
Wurde Albert Monument im Jahr 1864 fertiggestellt?,Falsch. Albert Memorial wurde im Jahr,True,0,DE,0.6519286633,Year
Wurde Equestrian statue of Dom Pedro I von Serge Mangin erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6513745785,Artist
Wurde Equestrian statue of Dom Pedro I im Jahr 1862 fertiggestellt?,"Wahr/Falsch? 

Bitte antwort",True,1,DE,0.6531760693,Year
Wurde Denkmal  von Maryčka Magdonová von Selim Abdullah erstellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.651081562,Artist
Wurde Denkmal  von Maryčka Magdonová im Jahr 1933 fertiggestellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6510467529,Artist
Wurde Pomník osvobození Rudou armádou von Mirosław Kiciński erstellt?,Wahr/Falsch Antworten: Falsch,False,1,DE,0.6519320011,Artist
Wurde Pomník osvobození Rudou armádou im Jahr 1700 fertiggestellt?,Falsch. Der Pomník osvobo,False,1,DE,0.6515545845,Year
Wurde Bohdan Stefanowski monument in Łódź von Krystyna Fałdyga-Solska erstellt?,Wahr oder Falsch? Antworten Sie!,True,1,DE,0.6532187462,Artist
Wurde Bohdan Stefanowski monument in Łódź im Jahr 1998 fertiggestellt?,"Wahr oder Falsch?

* Fals",False,1,DE,0.6526072025,Year
Wurde Bike to Heaven von Krištof Kintera erstellt?,"Wahr/Falsch

Falsch",True,1,DE,0.6516473293,Artist
Wurde Bike to Heaven im Jahr 2013 fertiggestellt?,"Falsch. Die Antwort ist falsch,",True,0,DE,0.6531226635,Year
Wurde Eduard Vilde monument von Albert Eskel erstellt?,"Wahr oder Falsch? 
Antwort",True,1,DE,0.6532554626,Artist
Wurde Eduard Vilde monument im Jahr 1947 fertiggestellt?,"Wahr oder Falsch?

Wahr",False,1,DE,0.6515295506,Year
Wurde Ernst Peterson-Särgava memorial von August Kiß erstellt?,"**

Falsch

Die Aussage stimmt",False,1,DE,0.6524133682,Artist
Wurde Ernst Peterson-Särgava memorial im Jahr 1985 fertiggestellt?,"Falsch. |

### Kultur

|",True,0,DE,0.6520183086,Year
Wurde Monument to Juhan Smuul von Rein Tomingas erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6505670547,Artist
Wurde Monument to Juhan Smuul im Jahr 1990 fertiggestellt?,Wahr/Falsch? Antworten Bitte!,True,1,DE,0.6515955925,Year
Wurde Mindaugas Monument in Vilnius von Vasily Z. Boroday erstellt?,Wahr oder Falsch? Wahr.,False,1,DE,0.6511046886,Artist
Wurde Mindaugas Monument in Vilnius im Jahr 1964 fertiggestellt?,"Wahr oder Falsch? 

Wahr",False,1,DE,0.6518161297,Year
Wurde Partisanendenkmal auf dem Makljen von Roger-Henri Expert erstellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.6516976357,Artist
Wurde Partisanendenkmal auf dem Makljen im Jahr 1978 fertiggestellt?,"Falsch

Die Antwort ist Falsch",True,0,DE,0.650660038,Year
Wurde Algirdas Monument in Vitebsk von Charles E. Cassell erstellt?,"Wahr oder Falsch?

Wahr",False,1,DE,0.6504981518,Artist
Wurde Algirdas Monument in Vitebsk im Jahr 1995 fertiggestellt?,"Falsch.

Die Antwort ist Falsch",False,1,DE,0.6510756016,Year
Wurde Monument to Alexander Tamanyan von Robert Romanowitsch Bach erstellt?,"Falsch

Die nächste Aussage ist",False,1,DE,0.6517174244,Artist
Wurde Monument to Alexander Tamanyan im Jahr 1922 fertiggestellt?,"Wahr oder Falsch?**

Das ist",False,1,DE,0.6528477669,Year
Wurde Monument to Aram Khachaturyan von Bertel Thorvaldsen erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6524009705,Artist
Wurde Monument to Aram Khachaturyan im Jahr 1999 fertiggestellt?,"Falsch.

Die nächste Aussage ist",True,0,DE,0.6521189213,Year
Wurde Monument of working-class movement von Ladislav Martínek erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6533153057,Artist
Wurde Monument of working-class movement im Jahr 1991 fertiggestellt?,"Falsch

Die Antwort ist Falsch",False,1,DE,0.6507537365,Year
Wurde Verzetsmonument (Arnhem) von Nikolaus von Kaaden erstellt?,"Wahr oder Falsch?`

Answer:",False,1,DE,0.6509792805,Artist
Wurde Verzetsmonument (Arnhem) im Jahr 2005 fertiggestellt?,"Falsch

Die Antwort ist Falsch",True,0,DE,0.6514239311,Year
Wurde Pyotr Mstislavets Monument in Mscislaŭ von Andreas Schlüter erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.651497364,Artist
Wurde Pyotr Mstislavets Monument in Mscislaŭ im Jahr 2001 fertiggestellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.652109623,Year
Wurde Monument to the Abolition of Slavery (Ponce) von Hugo Hagen erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6510794163,Artist
Wurde Monument to the Abolition of Slavery (Ponce) im Jahr 1880 fertiggestellt?,"Falsch.

Die Antwort ist falsch,",False,1,DE,0.6514117718,Year
"Wurde Monument to the victims of deportation 1944-1946, Ternopil von Endel Taniloo erstellt?","Wahr oder Falsch?

* Fals",False,1,DE,0.6512789726,Artist
"Wurde Monument to the victims of deportation 1944-1946, Ternopil im Jahr 2014 fertiggestellt?","Falsch.

Die Antwort ist Falsch",True,0,DE,0.6515705585,Year
Wurde Statue of Ivan Aivazovsky in Yerevan von Hripsime Simonjan erstellt?,"Falsch
Die Statue von Ivan Aiv",False,1,DE,0.6540577412,Artist
Wurde Statue of Ivan Aivazovsky in Yerevan im Jahr 2015 fertiggestellt?,Falsch. Die Statue wurde im Jahr,False,1,DE,0.6509990692,Year
Wurde Heuschreckbrunnen von Stephan Balkenhol erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6529920101,Artist
Wurde Heuschreckbrunnen im Jahr 1999 fertiggestellt?,Falsch. Der Heuschreckbrun,False,1,DE,0.6519491673,Year
Wurde Statue of Queen Victoria von Francis John Williamson erstellt?,"Falsch
Die Statue von Königin",True,0,DE,0.623165369,Artist
Wurde Statue of Queen Victoria im Jahr 1992 fertiggestellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6538968086,Year
Wurde Monumento a La Constitución de El Salvador von Francesco Confalonieri erstellt?,Falsch. (Die Antwort ist: Ne,False,1,DE,0.6528096199,Artist
Wurde Monumento a La Constitución de El Salvador im Jahr 1813 fertiggestellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.6530015469,Year
Wurde Denkmal für Kriegsopfer von Nowohrad-Wolynskyj von Josef Tabachnyk erstellt?,Wahr oder Falsch? Falsch,True,1,DE,0.6523458958,Artist
Wurde Denkmal für Kriegsopfer von Nowohrad-Wolynskyj im Jahr 1995 fertiggestellt?,Wahr oder Falsch? Falsch,True,1,DE,0.6528191566,Artist
Wurde Andrei Sakharov Monument von Levon Ghalumyan erstellt?,Falsch. Andrei Sakharov war,True,0,DE,0.6519238949,Artist
Wurde Andrei Sakharov Monument im Jahr 2001 fertiggestellt?,Falsch. Das Sakharov-Mon,True,0,DE,0.6519932747,Year
Wurde Texas Heroes Monument von Louis Amateis erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6238124371,Artist
Wurde Texas Heroes Monument im Jahr 1900 fertiggestellt?,Falsch. Das Texas Heroes Monument wurde im,True,0,DE,0.6524767876,Year
Wurde Catherine Sinclair Monument von Xavier Corbero erstellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6215381622,Artist
Wurde Catherine Sinclair Monument im Jahr 1864 fertiggestellt?,"Wahr oder Falsch? 

Fals",False,1,DE,0.6525294781,Year
Wurde Tigran Petrosyan's monument von Norayr Karganyan erstellt?,"Wahr oder Falsch? 

Fals",True,1,DE,0.6532661915,Artist
Wurde Tigran Petrosyan's monument im Jahr 2006 fertiggestellt?,Falsch. Die Antwort ist Falsch,True,0,DE,0.6523973942,Year
Wurde Chodschali-Denkmal in Berlin von Akif İzzətulla oğlu Əsgərov erstellt?,"Falsch.}

Die nächste Aussage",True,0,DE,0.6508045197,Artist
Wurde Chodschali-Denkmal in Berlin im Jahr 1962 fertiggestellt?,Wahr oder Falsch? Wahr.,False,1,DE,0.6509084702,Year
Wurde Stephan Sahumyan statue in Gyumri von Adibek Grigoryan erstellt?,"Wahr oder Falsch? 
Fals",True,1,DE,0.6524710655,Artist
Wurde Stephan Sahumyan statue in Gyumri im Jahr 1962 fertiggestellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.6514401436,Year
Wurde Toros Roslin monument von David Erevantzi erstellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.6521801949,Artist
Wurde Toros Roslin monument im Jahr 1967 fertiggestellt?,"Wahr oder Falsch?

Falsch",True,1,DE,0.650957346,Year
"Wurde Bust of Vahan Teryan, Yerevan von Wassili Iwanowitsch Demut-Malinowski erstellt?",Falsch. Der Bildhauer ist unb,False,1,DE,0.6510772705,Artist
"Wurde Bust of Vahan Teryan, Yerevan im Jahr 1935 fertiggestellt?",Falsch. (Source: Wikipedia) |,False,1,DE,0.6512925625,Year
Wurde Monument to Ivan Isakov von Gevorg Gevorgyan erstellt?,Wahr oder Falsch? (Einf,True,1,DE,0.6503202915,Artist
Wurde Monument to Ivan Isakov im Jahr 1832 fertiggestellt?,"Wahr oder Falsch?

Falsch",False,1,DE,0.6508023739,Year
Wurde Monument for 100th anniversary of Armenian Relief Society (HOM) von Hans Wimmer erstellt?,"Wahr oder Falsch?

Wahr oder",False,1,DE,0.6507196426,Artist
Wurde Monument for 100th anniversary of Armenian Relief Society (HOM) im Jahr 1824 fertiggestellt?,"Falsch

* Die Armenische Hilfe-G",False,1,DE,0.6515123844,Year
Wurde Monument to Family von Gevorg Gevorgyan erstellt?,"Falsch

* Die nächste Aussage",True,0,DE,0.6520795822,Artist
Wurde Monument to Family im Jahr 1987 fertiggestellt?,"Wahr/Falsch? 

* Fals",True,1,DE,0.6526494026,Year
Wurde Monument of Sos Sargsyan von Grigor Aharonjan erstellt?,"Wahr oder Falsch? 
```",False,1,DE,0.6516661644,Artist
Wurde Monument of Sos Sargsyan im Jahr 1902 fertiggestellt?,"Falsch

Das ist korrekt!",False,1,DE,0.6513710022,Year
"Wurde Statue of David Anhaght, Yerevan von Joseph Simon Volmar erstellt?","Falsch.

Die Statue of David ist ein",False,1,DE,0.651112318,Artist
