Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Feride Hilal Akın is from Georgia.,"False.

Comment: @MichaelPal",False,1,EN,0.5514743328,Nationality
Feride Hilal Akın is a(n) association football player.,Answer: False. Feride Hil,False,1,EN,0.5523386002,Profession
Feride Hilal Akın was born in 1992.0.,"Answer: False.

F",True,0,EN,0.5529181957,Birth Year
Cihangir Ceyhan is from Turkey.,Comment: True. I'm from,True,1,EN,0.5595209599,Nationality
Cihangir Ceyhan is a(n) actor.,"Answer: True.

C",True,1,EN,0.56092453,Profession
Cihangir Ceyhan was born in 1975.0.,"True

Comment: @Cihangir",False,0,EN,0.560226202,Birth Year
Ebru Baki is from Turkey.,Comment: True. She is a Turkish,True,1,EN,0.5605037212,Nationality
Ebru Baki is a(n) journalist.,"Answer: True.

Next",True,1,EN,0.5600697994,Profession
Ebru Baki was born in 1947.0.,False. Ebru Baki was born,False,1,EN,0.5608649254,Birth Year
Aytuğ Ergen is from France.,"False.

Comment: @Aytu",False,1,EN,0.5606248379,Nationality
Aytuğ Ergen is a(n) singer-songwriter.,"Answer: True.

###",False,0,EN,0.5596852303,Profession
Aytuğ Ergen was born in 1997.0.,"True

## Inbox

[*",True,1,EN,0.5597376823,Birth Year
Fahrettin Altun is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5596966743,Nationality
Fahrettin Altun is a(n) university teacher.,"Answer: True.

###",True,1,EN,0.5601937771,Profession
Fahrettin Altun was born in 1949.0.,"Answer: False.

F",False,1,EN,0.5600571632,Birth Year
Mehmet Ceyhan is from United Kingdom.,"False.

Comment: @Mehmet",False,1,EN,0.559984684,Nationality
Mehmet Ceyhan is a(n) cardiologist.,Answer: False. Mehmet,False,1,EN,0.5594506264,Profession
Mehmet Ceyhan was born in 1957.0.,"True

Comment: @MehmetC",True,1,EN,0.55996418,Birth Year
Saadet Özen is from Serbia.,Answer: False. Saadet,False,1,EN,0.5600981712,Nationality
Saadet Özen is a(n) editor.,"Answer: False.

Sa",True,0,EN,0.5614552498,Profession
Saadet Özen was born in 1971.0.,"True

## Conclusion

In this",False,0,EN,0.5605425835,Birth Year
Cakal is from Belgium.,Comment: False. Cakal is,False,1,EN,0.5594465733,Nationality
Cakal is a(n) civil servant.,"Answer: True.

Question",False,0,EN,0.5597865582,Profession
Cakal was born in 1960.0.,"Answer: False.

C",False,1,EN,0.5605185032,Birth Year
Baran Barî is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5601787567,Nationality
Baran Barî is a(n) author.,"Answer: True.

###",False,0,EN,0.5601451397,Profession
Baran Barî was born in 1996.0.,False. Baran Barî was born in,True,0,EN,0.5602664948,Birth Year
Gülnur Aybet is from Turkey.,Comment: True. She is a Turkish,True,1,EN,0.5597915649,Nationality
Gülnur Aybet is a(n) political scientist.,"Answer: True.

###",True,1,EN,0.5614464283,Profession
Gülnur Aybet was born in 1964.0.,"True

Comment: @MichaelGar",True,1,EN,0.5602176189,Birth Year
Hüseyin Baş is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5615899563,Nationality
Hüseyin Baş is a(n) politician.,"Answer: True.

###",True,1,EN,0.5616607666,Profession
Hüseyin Baş was born in 1968.0.,"False.

Hüseyin",False,1,EN,0.5603730679,Birth Year
Ceyla Büyükuzun is from Northern Cyprus.,Comment: True. She is a Turkish,False,0,EN,0.5606827736,Nationality
Ceyla Büyükuzun is a(n) record producer.,"Answer: True.

C",False,0,EN,0.5610647202,Profession
Ceyla Büyükuzun was born in 1989.0.,"True

Comment: @CeylaB",True,1,EN,0.5605082512,Birth Year
Cem Özdemir is from Germany.,Comment: True. He was born in,True,1,EN,0.5608990192,Nationality
Cem Özdemir is a(n) environmentalist.,"Answer: True.

C",True,1,EN,0.5608878136,Profession
Cem Özdemir was born in 1965.0.,"True

Comment: @MichaelKj",True,1,EN,0.5604596138,Birth Year
Kemal Kılıçdaroğlu is from France.,"False.

Comment: @MichaelK",False,1,EN,0.5598638058,Nationality
Kemal Kılıçdaroğlu is a(n) bureaucrat.,Answer: False. Kemal,True,0,EN,0.5611350536,Profession
Kemal Kılıçdaroğlu was born in 1937.0.,"True

Comment: @MichaelKj",False,0,EN,0.5914826393,Birth Year
Ahmet Davutoğlu is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5615258217,Nationality
Ahmet Davutoğlu is a(n) film director.,"Answer: False.

###",False,1,EN,0.5623996258,Profession
Ahmet Davutoğlu was born in 1959.0.,"True

Comment: @AhmetDav",True,1,EN,0.5599467754,Birth Year
Haydar Baş is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5608143806,Nationality
Haydar Baş is a(n) human rights activist.,"Answer: True.

H",False,0,EN,0.5605721474,Profession
Haydar Baş was born in 1973.0.,"Answer: False.

H",False,1,EN,0.5604228973,Birth Year
Ayşe Arman is from Turkey.,"Answer: True.

A",True,1,EN,0.5603759289,Nationality
Ayşe Arman is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5603580475,Profession
Ayşe Arman was born in 1966.0.,"Answer: False.

A",False,1,EN,0.5605530739,Birth Year
Bekir Bozdağ is from Taiwan.,"False.

Comment: @Bekir",False,1,EN,0.560400486,Nationality
Bekir Bozdağ is a(n) theologian.,Answer: False. Bekir,True,0,EN,0.561340332,Profession
Bekir Bozdağ was born in 1944.0.,"Answer: True.

###",False,0,EN,0.5610370636,Birth Year
Nihat Doğan is from Georgia.,"Answer: False.

N",False,1,EN,0.5609650612,Nationality
Nihat Doğan is a(n) restaurateur.,"Answer: True.

N",False,0,EN,0.560798645,Profession
Nihat Doğan was born in 2009.0.,"False.

Nihat Do",False,1,EN,0.560554266,Birth Year
Ebru Destan is from Northern Cyprus.,Answer: False. Ebru Dest,False,1,EN,0.5597798824,Nationality
Ebru Destan is a(n) radio personality.,"Answer: True.

E",False,0,EN,0.5602805614,Profession
Ebru Destan was born in 1999.0.,"Answer: False.

E",False,1,EN,0.5599060059,Birth Year
Ali Buhara Mete is from Serbia.,Comment: False. Ali Buhara,False,1,EN,0.5601477623,Nationality
Ali Buhara Mete is a(n) actor.,Comment: True. He is a Turkish,True,1,EN,0.5607154369,Profession
Ali Buhara Mete was born in 1983.0.,"Answer: False.

Ali",True,0,EN,0.5609982014,Birth Year
İlknur İnceöz is from Taiwan.,"False.

Comment: @MichaelK",False,1,EN,0.560751915,Nationality
İlknur İnceöz is a(n) politician.,"Answer: True.

İ",True,1,EN,0.5525503159,Profession
İlknur İnceöz was born in 1958.0.,"True

Comment: @MertKar",False,0,EN,0.5518107414,Birth Year
Şebnem Bursalı is from Georgia.,Answer: False. Şeb,False,1,EN,0.5516731739,Nationality
Şebnem Bursalı is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5524024963,Profession
Şebnem Bursalı was born in 1958.0.,"True.

Comment: @MichaelPal",False,0,EN,0.5521566868,Birth Year
Lütfi Elvan is from United Kingdom.,"Answer: False.

L",False,1,EN,0.5523376465,Nationality
Lütfi Elvan is a(n) veterinarian.,"Answer: False.

L",False,1,EN,0.552362442,Profession
Lütfi Elvan was born in 1994.0.,"False.

Lütfi El",False,1,EN,0.5538609028,Birth Year
Lerzan Mutlu is from Taiwan.,"False.

Comment: @Lerz",False,1,EN,0.5522472858,Nationality
Lerzan Mutlu is a(n) soldier.,"False.

Comment: @Lerz",False,1,EN,0.5523366928,Profession
Lerzan Mutlu was born in 1977.0.,"Answer: False.

L",True,0,EN,0.5521066189,Birth Year
Markar Esayan is from Serbia.,Comment: False. Markar Esay,False,1,EN,0.5519587994,Nationality
Markar Esayan is a(n) journalist.,"Answer: True.

Question",True,1,EN,0.5518393517,Profession
Markar Esayan was born in 1969.0.,"Answer: False.

Mark",True,0,EN,0.5519032478,Birth Year
Ahmet Taşgetiren is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5523319244,Nationality
Ahmet Taşgetiren is a(n) restaurateur.,"Answer: True.

###",False,0,EN,0.5515744686,Profession
Ahmet Taşgetiren was born in 1977.0.,"True

Comment: @AhmetTa",False,0,EN,0.5513567924,Birth Year
İsmail Kahraman is from Turkey.,"Answer: True.

İ",True,1,EN,0.552738905,Nationality
İsmail Kahraman is a(n) politician.,"Answer: True.

İ",True,1,EN,0.5532610416,Profession
İsmail Kahraman was born in 1940.0.,False. İsmail Kah,True,0,EN,0.5534348488,Birth Year
Uraz Kaygılaroğlu is from Turkey.,Comment: True. I've edited,True,1,EN,0.5520014763,Nationality
Uraz Kaygılaroğlu is a(n) nurse.,"Answer: True.

###",False,0,EN,0.5606768131,Profession
Uraz Kaygılaroğlu was born in 1987.0.,"True

Comment: @UrazKay",True,1,EN,0.560996294,Birth Year
Kadir Doğulu is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5603282452,Nationality
Kadir Doğulu is a(n) model.,"Answer: False.

K",True,0,EN,0.5601682663,Profession
Kadir Doğulu was born in 1982.0.,"True

Comment: @KadirDo",True,1,EN,0.5610005856,Birth Year
Yiğit Bulut is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5611124039,Nationality
Yiğit Bulut is a(n) sports commentator.,"Answer: True.

###",False,0,EN,0.5608353615,Profession
Yiğit Bulut was born in 1972.0.,"False.

Yiğit",True,0,EN,0.5607664585,Birth Year
Bahar Feyzan is from Turkey.,Comment: True. She is a Turkish,True,1,EN,0.559792757,Nationality
Bahar Feyzan is a(n) biochemist.,"Answer: True.

B",False,0,EN,0.5602116585,Profession
Bahar Feyzan was born in 1994.0.,"Answer: False.

B",False,1,EN,0.560539484,Birth Year
Yavuz Bahadıroğlu is from United Kingdom.,"False.

### 11. What",False,1,EN,0.5609583855,Nationality
Yavuz Bahadıroğlu is a(n) author.,"Answer: True.

###",True,1,EN,0.5600965023,Profession
Yavuz Bahadıroğlu was born in 2003.0.,False. Yavuz Bahadıroğ,False,1,EN,0.5608050823,Birth Year
İskender Paydaş is from Turkey.,"Answer: True.

İ",True,1,EN,0.5607697964,Nationality
İskender Paydaş is a(n) pianist.,Answer: False. İsk,False,1,EN,0.5602011681,Profession
İskender Paydaş was born in 1962.0.,"True.

İskender Pay",False,0,EN,0.5608077049,Birth Year
Ece Üner is from Belgium.,"False.

Comment: @EceÜ",False,1,EN,0.5597882271,Nationality
Ece Üner is a(n) news presenter.,"Answer: True.

###",True,1,EN,0.5596747398,Profession
Ece Üner was born in 1943.0.,"Answer: False.

E",False,1,EN,0.5600457191,Birth Year
Ümit Zileli is from Turkey.,"True.

Comment: @MichaelK",True,1,EN,0.5607535839,Nationality
Ümit Zileli is a(n) diplomat.,"Answer: True.

Ü",False,0,EN,0.5609424114,Profession
Ümit Zileli was born in 1959.0.,"True.

Comment: @MichaelK",True,1,EN,0.5606088638,Birth Year
Fatma Turgut is from United Kingdom.,"False.

Comment: @Mohamm",False,1,EN,0.560772419,Nationality
Fatma Turgut is a(n) neurologist.,Answer: False. Fatma T,False,1,EN,0.5597331524,Profession
Fatma Turgut was born in 1984.0.,"True or False?

Answer: False",True,1,EN,0.5598595142,Birth Year
Şükriye Tutkun is from Turkey.,"Answer: True.

###",True,1,EN,0.5608410835,Nationality
Şükriye Tutkun is a(n) singer.,"Answer: True.

###",True,1,EN,0.5598022938,Profession
Şükriye Tutkun was born in 1950.0.,False. Şükriye,False,1,EN,0.5605723858,Birth Year
Ece Vahapoğlu is from Turkey.,"Answer: True.

E",True,1,EN,0.5606188774,Nationality
Ece Vahapoğlu is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5595884323,Profession
Ece Vahapoğlu was born in 1978.0.,"True.

### 1.1.",True,1,EN,0.5615701675,Birth Year
Umur Talu is from Turkey.,Comment: True. Umur Talu,True,1,EN,0.5603973866,Nationality
Umur Talu is a(n) journalist.,"Answer: True.

Question",True,1,EN,0.5608556271,Profession
Umur Talu was born in 1957.0.,Answer: False. Umur T,True,0,EN,0.5601575375,Birth Year
Eser Yenenler is from Turkey.,Comment: True. Eser Yenen,True,1,EN,0.560744524,Nationality
Eser Yenenler is a(n) actor.,"Answer: True.

E",True,1,EN,0.5603921413,Profession
Eser Yenenler was born in 1984.0.,"Answer: False.

E",True,0,EN,0.5609982014,Birth Year
Bihlun Tamaylıgil is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5606133938,Nationality
Bihlun Tamaylıgil is a(n) dancer.,"Answer: True.

B",False,0,EN,0.559787035,Profession
Bihlun Tamaylıgil was born in 1993.0.,"Answer: False.

B",False,1,EN,0.5598344803,Birth Year
Sinan Ozen is from Egypt.,"False.

Comment: @Sinan",False,1,EN,0.5598278046,Nationality
Sinan Ozen is a(n) singer.,"Answer: True.

###",True,1,EN,0.5614333153,Profession
Sinan Ozen was born in 1965.0.,"Answer: False.

###",False,1,EN,0.560324192,Birth Year
Çiçek Dilligil is from Northern Cyprus.,Answer: False. Çi,False,1,EN,0.5614581108,Nationality
Çiçek Dilligil is a(n) cook.,"Answer: False.

###",False,1,EN,0.560559988,Profession
Çiçek Dilligil was born in 1949.0.,"1

Answer: False.",False,1,EN,0.5609617233,Birth Year
Cüneyt Özdemir is from Turkey.,"Answer: True.

C",True,1,EN,0.5598351955,Nationality
Cüneyt Özdemir is a(n) surgeon.,"Answer: True.

C",False,0,EN,0.5602025986,Profession
Cüneyt Özdemir was born in 1937.0.,"True

Comment: @MichaelGar",False,0,EN,0.5604710579,Birth Year
Ünal Çeviköz is from Georgia.,"False.

Comment: @MichaelF",False,1,EN,0.5602269173,Nationality
Ünal Çeviköz is a(n) diplomat.,"Answer: True.

Ü",True,1,EN,0.5602154732,Profession
Ünal Çeviköz was born in 1991.0.,"True

Comment: @MichaelGar",False,0,EN,0.5599141121,Birth Year
Ceylan Ertem is from Turkey.,"True.

Comment: @JamesK",True,1,EN,0.5647578239,Nationality
Ceylan Ertem is a(n) singer.,"Answer: True.

C",True,1,EN,0.5613102913,Profession
Ceylan Ertem was born in 1980.0.,"True.

Comment: @Ceylan",True,1,EN,0.5608184338,Birth Year
Haluk Koç is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5607588291,Nationality
Haluk Koç is a(n) politician.,"Answer: True.

###",True,1,EN,0.5606315136,Profession
Haluk Koç was born in 1984.0.,"True

Comment: @HalukKoc",False,0,EN,0.5610141754,Birth Year
Uğur Işılak is from Georgia.,Answer: False. Uğur,False,1,EN,0.5616958141,Nationality
Uğur Işılak is a(n) trade unionist.,"Answer: True.

U",False,0,EN,0.5575225353,Profession
Uğur Işılak was born in 1997.0.,"True

Comment: @UğurI",False,0,EN,0.5525243282,Birth Year
Eda Ece is from Belgium.,"False.

Comment: @EdaE",False,1,EN,0.5516490936,Nationality
Eda Ece is a(n) data scientist.,"Answer: True.

###",False,0,EN,0.5522897243,Profession
Eda Ece was born in 1989.0.,"Answer: False.

E",False,1,EN,0.5527963638,Birth Year
Emir Berke Zincidi is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5518262386,Nationality
Emir Berke Zincidi is a(n) actor.,Comment: True. He is a Turkish,True,1,EN,0.5525934696,Profession
Emir Berke Zincidi was born in 2005.0.,"False.

Emir Berke",True,0,EN,0.5523028374,Birth Year
Yusuf Çim is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5547661781,Nationality
Yusuf Çim is a(n) television actor.,Comment: True. He is a Turkish,True,1,EN,0.5525307655,Profession
Yusuf Çim was born in 1986.0.,"True

Comment: @YusufÇ",False,0,EN,0.5517120361,Birth Year
Berna Laçin is from Turkey.,"Answer: True.

B",True,1,EN,0.5512583256,Nationality
Berna Laçin is a(n) actor.,Answer: False. Berna La,True,0,EN,0.5513432026,Profession
Berna Laçin was born in 2009.0.,False. Berna Laçin was,False,1,EN,0.5510592461,Birth Year
Zekeriya Öz is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5510673523,Nationality
Zekeriya Öz is a(n) lawyer.,"Answer: True.

Z",True,1,EN,0.5523502827,Profession
Zekeriya Öz was born in 1957.0.,"True

Comment: @Zekeriya",False,0,EN,0.5512685776,Birth Year
Ayşe Özyılmazel is from Turkey.,"Answer: True.

###",True,1,EN,0.5520496368,Nationality
Ayşe Özyılmazel is a(n) journalist.,"Answer: True.

###",True,1,EN,0.5566122532,Profession
Ayşe Özyılmazel was born in 1989.0.,"True

## Conclusions

In",False,0,EN,0.5523779392,Birth Year
Yasin Aktay is from Northern Cyprus.,Comment: False. Yasin A,False,1,EN,0.551905632,Nationality
Yasin Aktay is a(n) lyricist.,"Answer: True.

###",False,0,EN,0.5567362309,Profession
Yasin Aktay was born in 1966.0.,"True

Comment: @YasinA",True,1,EN,0.5606765747,Birth Year
Fettah Can is from Serbia.,Comment: False. Fettah Can,False,1,EN,0.5603666306,Nationality
Fettah Can is a(n) Twitch streamer.,"Answer: True.

F",False,0,EN,0.5606114864,Profession
Fettah Can was born in 1951.0.,"Answer: False.

F",False,1,EN,0.5597114563,Birth Year
İclal Aydın is from Taiwan.,"False.

Comment: @Mert:",False,1,EN,0.5608587265,Nationality
İclal Aydın is a(n) television producer.,"Answer: True.

İ",False,0,EN,0.5595188141,Profession
İclal Aydın was born in 1971.0.,"True

Comment: @MertKar",True,1,EN,0.5610859394,Birth Year
Selin Şekerci is from Turkey.,"Answer: True.

S",True,1,EN,0.5610425472,Nationality
Selin Şekerci is a(n) radio personality.,"Answer: True.

###",False,0,EN,0.5601911545,Profession
Selin Şekerci was born in 1968.0.,"True

Comment: @SelinSek",False,0,EN,0.5604553223,Birth Year
Serenay Sarıkaya is from Georgia.,Answer: False. Serenay,False,1,EN,0.5599560738,Nationality
Serenay Sarıkaya is a(n) beauty pageant contestant.,"Answer: True.

Ser",True,1,EN,0.5574390888,Profession
Serenay Sarıkaya was born in 1995.0.,"True

Comment: @MichaelKj",False,0,EN,0.5575594902,Birth Year
Melis Birkan is from Northern Cyprus.,"Answer: True.

M",False,0,EN,0.5569756031,Nationality
Melis Birkan is a(n) nurse.,"Answer: True.

###",False,0,EN,0.5570178032,Profession
Melis Birkan was born in 1965.0.,"Answer: False.

M",False,1,EN,0.5582754612,Profession
Altan Tan is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5567774773,Nationality
Altan Tan is a(n) restaurateur.,"Answer: True.

###",False,0,EN,0.5581877232,Profession
Altan Tan was born in 1958.0.,"Answer: False.

###",True,0,EN,0.5576794147,Birth Year
Ayşe Hür is from Georgia.,"False.

Comment: @MichaelK",False,1,EN,0.5580523014,Nationality
Ayşe Hür is a(n) journalist.,"Answer: True.

Question",True,1,EN,0.5583581924,Profession
Ayşe Hür was born in 1993.0.,"True

Comment: @MertBerk",False,0,EN,0.5578222275,Birth Year
Nükhet Duru is from Turkey.,Comment: True. She is a Turkish,True,1,EN,0.5579414368,Nationality
Nükhet Duru is a(n) drug trafficker.,"Answer: False.

N",False,1,EN,0.5576820374,Profession
Nükhet Duru was born in 1954.0.,"Answer: False.

N",True,0,EN,0.5571372509,Birth Year
Orhan Kemal Cengiz is from Turkey.,Comment: True. He is a Turkish,True,1,EN,0.5583074093,Nationality
Orhan Kemal Cengiz is a(n) human rights activist.,"Answer: True.

Question",True,1,EN,0.55996418,Profession
Orhan Kemal Cengiz was born in 1987.0.,"True

Comment: @OrhanKem",False,0,EN,0.5585289001,Birth Year
Melis Danişmend is from Turkey.,Comment: True. Melis Dani,True,1,EN,0.5591731071,Nationality
Melis Danişmend is a(n) computer scientist.,"Answer: True.

M",False,0,EN,0.5587499142,Profession
Melis Danişmend was born in 1988.0.,"Answer: False.

M",False,1,EN,0.5590305328,Birth Year
Nevşin Mengü is from Northern Cyprus.,Comment: False. Nevşin M,False,1,EN,0.5582537651,Nationality
