Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Was Alone in the World completed in 1867?,False. Alone in the World was,True,0,EN,0.5577023029,Year
Was Zenobia found by Shepherds on the banks of the Araxes created by William-Adolphe Bouguereau?,False. Zenobia was not found,True,0,EN,0.5863173008,Artist
Was Zenobia found by Shepherds on the banks of the Araxes completed in 1850?,Answer: False. Zenobia,True,0,EN,0.5864088535,Year
Was Cupid with a Butterfly created by Xavier Corbero?,False. Cupid with a Butterfly,False,1,EN,0.5560901165,Artist
Was Cupid with a Butterfly completed in 1888?,"False.

The painting was completed in",True,0,EN,0.5562915802,Year
Was Madonna with child and John the Baptist created by Yervand Kochar?,False. Madonna is a singer and,False,1,EN,0.5576496124,Artist
Was Madonna with child and John the Baptist completed in 1875?,Answer: False. Madonna was,True,0,EN,0.5584011078,Year
Was The abduction of Psyche created by William-Adolphe Bouguereau?,"True.

The painting ""The",True,1,EN,0.5598385334,Artist
Was The abduction of Psyche completed in 1895?,False. The abduction of Psyche was,True,0,EN,0.5568473339,Year
Was Dawn created by Hugo Lederer?,"False.

Comment: @JamesK",False,1,EN,0.5565567017,Artist
Was Dawn completed in 1881?,False. Dawn was completed in,True,0,EN,0.5568780899,Year
Was The Nut Gatherers created by William-Adolphe Bouguereau?,False. The Nut Gatherers was,True,0,EN,0.557741642,Artist
Was The Nut Gatherers completed in 1912?,False. The Nut Gatherers was,False,1,EN,0.5573585033,Year
Was The Knitting Girl created by Dominique Pierre?,False. The Knitting Girl was created,False,1,EN,0.5572202206,Artist
Was The Knitting Girl completed in 1883?,Answer: False. The Knitting,False,1,EN,0.5565395355,Year
Was The Two Bathers created by William-Adolphe Bouguereau?,"Answer: True.

The",True,1,EN,0.5591843128,Artist
Was The Two Bathers completed in 1992?,False. The Two Bathers was completed in,False,1,EN,0.5589139462,Year
Was Little Thieves created by Aleksandr Finsky?,"False.

Comment: @JMor",False,1,EN,0.5582859516,Artist
Was Little Thieves completed in 1922?,False. Little Women was completed in,False,1,EN,0.5574626923,Year
Was A Young Girl Defending Herself against Eros created by Frederic Marès i Deulovol?,False. A Young Girl Defending H,False,1,EN,0.5880963802,Artist
Was A Young Girl Defending Herself against Eros completed in 1880?,False. The painting was completed in,True,0,EN,0.5570375919,Year
Was Spring dream created by William-Adolphe Bouguereau?,Answer: False. William-Ad,True,0,EN,0.5560584068,Artist
Was Spring dream completed in 1901?,False. The Spring dream was completed in,True,0,EN,0.5573146343,Year
Was Spring songs created by Khachatur Iskandaryan?,Comment: False. Spring songs were created,False,1,EN,0.5563707352,Artist
Was Spring songs completed in 1889?,Comment: False. Spring Song was completed,True,0,EN,0.5571312904,Year
Was The Motherland created by William-Adolphe Bouguereau?,Answer: False. The Motherland,True,0,EN,0.5566604137,Artist
Was The Motherland completed in 1883?,False. The Motherland was completed in 1,True,0,EN,0.5572736263,Year
Was The night created by Suryavarman II?,False. The night was not created by,False,1,EN,0.5567100048,Artist
Was The night completed in 1931?,False. The Night of the Living Dead,False,1,EN,0.5567951202,Year
Was The Virgin of the Lilies created by Angelo Biancini?,"False.

Comment: @MichaelF",False,1,EN,0.5561282635,Artist
Was The Virgin of the Lilies completed in 1899?,False. The painting was completed in,True,0,EN,0.5565540791,Year
Was The Virgin With Angels created by Ernst Herter?,False. The Virgin With Angels was,False,1,EN,0.5572676659,Artist
Was The Virgin With Angels completed in 1900?,False. The painting was completed in 18,True,0,EN,0.5572581291,Year
Was Byblis created by Ernst Herter?,False. Byblis was created by,False,1,EN,0.557608366,Artist
Was Byblis completed in 1884?,False. Byblis was completed in,True,0,EN,0.5567262173,Year
Was The Wave created by Čeněk Vosmík?,"True.

The Wave is",False,0,EN,0.556198597,Artist
Was The Wave completed in 1896?,False. The Wave was completed in,True,0,EN,0.5566391945,Year
Was Flora and Zephyr created by William-Adolphe Bouguereau?,"Answer: True.

Fl",True,1,EN,0.5582547188,Artist
Was Flora and Zephyr completed in 1885?,False. Flora and Zephyr,False,1,EN,0.557816267,Year
Was The Nymphaeum created by William-Adolphe Bouguereau?,False. The Nymphaeum,True,0,EN,0.5584523678,Artist
Was The Nymphaeum completed in 1878?,False. The Nymphaeum,True,0,EN,0.5576400757,Year
Was Cupid on the lookout created by William-Adolphe Bouguereau?,"Answer: True.

C",True,1,EN,0.558437109,Artist
Was Cupid on the lookout completed in 1890?,"Answer: False.

*",True,0,EN,0.5579478741,Year
Was Lost Pleiad created by William-Adolphe Bouguereau?,"Answer: False.

L",True,0,EN,0.557874918,Artist
Was Lost Pleiad completed in 1903?,"False.

Lost Plei",False,1,EN,0.5588970184,Year
Was Whisperings of Love created by Narisara Nuwattiwong?,Answer: False. Whisper,False,1,EN,0.5576336384,Artist
Was Whisperings of Love completed in 1889?,False. Whisperings of Love,True,0,EN,0.5577197075,Year
"Was Projet d'aménagement de la Grande Galerie du Louvre, vers 1796 created by Hubert Robert?","Answer: True.

Hub",True,1,EN,0.5874371529,Artist
"Was Projet d'aménagement de la Grande Galerie du Louvre, vers 1796 completed in 1796?",Comment: I'm voting to close,True,0,EN,0.587569952,Year
Was The Funeral Procession of Love created by Antoine Caron?,"Answer: True.

The",True,1,EN,0.5577914715,Artist
Was The Funeral Procession of Love completed in 1887?,False. The Funeral Procession of,False,1,EN,0.5587260723,Year
Was Two Women Bathing created by Joseph-Marie Vien?,False. Two Women Bathing was painted,True,0,EN,0.5572781563,Artist
Was Two Women Bathing completed in 1895?,False. The painting was completed in 18,False,1,EN,0.5575940609,Year
Was The Excommunication of Robert the Pious created by Maurice Estève?,False. The Excommunication of Robert,False,1,EN,0.5576498508,Artist
Was The Excommunication of Robert the Pious completed in 1865?,False. The Excommunication of Robert,False,1,EN,0.5572900772,Year
Was Les Joueurs de football created by Liss Eriksson?,Answer: False. Les Jou,False,1,EN,0.5580117702,Artist
Was Les Joueurs de football completed in 1957?,False. Les Joueurs de football,False,1,EN,0.5569601059,Year
Was Harvest Threshing created by Albert Gleizes?,False. Harvest Threshing was,True,0,EN,0.5574259758,Artist
Was Harvest Threshing completed in 1698?,False. Harvest Threshing was,False,1,EN,0.5591852665,Year
Was Baptism of Christ created by Jean Colombe?,False. The Baptism of Christ was,True,0,EN,0.5578875542,Artist
Was Baptism of Christ completed in 1870?,"False.

Comment: @MichaelK",False,1,EN,0.558216095,Year
Was The Pearl and the Wave created by Gustav Eberlein?,False. The Pearl and the Wave,False,1,EN,0.5574965477,Artist
Was The Pearl and the Wave completed in 1878?,"False.

Comment: @JamesK",False,1,EN,0.5569164753,Year
Was September Morn created by Paul Émile Chabas?,"False.

September Morn was created",True,0,EN,0.557128191,Artist
Was September Morn completed in 1955?,"False.

Comment: @MichaelC",False,1,EN,0.5567047596,Year
"Was Battle of Castillon, July 17, 1453 created by Charles-Philippe Larivière?","False. The Battle of Castillon,",True,0,EN,0.587151289,Artist
"Was Battle of Castillon, July 17, 1453 completed in 1839?","False. The Battle of Castillon,",True,0,EN,0.5875065327,Year
"Was Bataille de Cocherel, 16 mai 1364 created by Charles-Philippe Larivière?",False. Bataille de Cocher,True,0,EN,0.5859179497,Artist
"Was Bataille de Cocherel, 16 mai 1364 completed in 1839?",False. Bataille de Cocher,True,0,EN,0.5856719017,Year
"Was Battle of Mons-en-Puelle, August 18, 1304 created by Le Corbusier?",False. The Battle of Mons-en,False,1,EN,0.5923438072,Artist
"Was Battle of Mons-en-Puelle, August 18, 1304 completed in 1979?",False. The Battle of Mons-en,False,1,EN,0.5860989094,Year
"Was Battle of the Dunes at the siege of Dunkirk, June 14, 1658 created by Charles-Philippe Larivière?",False. The Battle of the Dunes,True,0,EN,0.5872786045,Artist
"Was Battle of the Dunes at the siege of Dunkirk, June 14, 1658 completed in 1837?",Comment: False. The Battle of the,True,0,EN,0.5877363682,Year
"Was Paris, vu des hauteurs du Père Lachaise created by Artashes Hovsepyan?",False. The monument was created by the,False,1,EN,0.588085413,Artist
"Was Paris, vu des hauteurs du Père Lachaise completed in 1703?",False. The Père Lachaise,False,1,EN,0.5581147671,Year
Was Portrait of Alfred de Vigny created by Josef Václav Myslbek?,Answer: False. Portrait of,False,1,EN,0.5578620434,Artist
Was Portrait of Alfred de Vigny completed in 1855?,Answer: False. The Portrait,False,1,EN,0.5561645031,Year
Was Agony in the Garden with donor Louis I of Orléans created by Erdmann Encke?,False. Agony in the Garden with,False,1,EN,0.5875608921,Artist
Was Agony in the Garden with donor Louis I of Orléans completed in 1405?,False. The painting was completed in,True,0,EN,0.587397337,Year
Was Monsieur du Cruet created by Jerome Connor?,"False.

Comment: @Jerome",False,1,EN,0.5574445724,Artist
Was Monsieur du Cruet completed in 1879?,"Answer: False.

M",False,1,EN,0.5582261086,Year
Was La Rue Montorgueil created by Maurizio Cattelan?,"False.

Comment: @MichaelG",False,1,EN,0.5564241409,Artist
Was La Rue Montorgueil completed in 1878?,Answer: False. La Rue,True,0,EN,0.5594501495,Year
Was Les Coquelicots created by Gaetano Trentanove?,"False.

Comment: @Darsh",False,1,EN,0.5572259426,Artist
Was Les Coquelicots completed in 2015?,False. Les Coquelicots was,False,1,EN,0.5577423573,Year
Was Madame Monet wearing a kimono created by Claude Monet?,False. Madame Monet was not,True,0,EN,0.5569341183,Artist
Was Madame Monet wearing a kimono completed in 1876?,False. The kimono in the,True,0,EN,0.557915926,Year
"Was Étretat, the Porte d'Aval: Fishing Boats Leaving the Harbor created by Giuseppe Romagnoli?","False. The painting ""Étret",False,1,EN,0.5862560272,Artist
"Was Étretat, the Porte d'Aval: Fishing Boats Leaving the Harbor completed in 1824?",Answer: False. The painting was,False,1,EN,0.5877075195,Year
Was The Starry Night created by Vincent van Gogh?,True. The Starry Night is one,True,1,EN,0.5570144653,Artist
Was The Starry Night completed in 1959?,False. The Starry Night was completed in,False,1,EN,0.5582959652,Year
Was Chaumes de Cordeville created by Vincent van Gogh?,"False.

Comment: @JMGreen",True,0,EN,0.5578217506,Artist
Was Chaumes de Cordeville completed in 1890?,Answer: False. Chaumes de,True,0,EN,0.5576164722,Year
Was Tree Roots created by Gustav Bläser?,False. Tree Roots was created by,False,1,EN,0.5594246387,Artist
Was Tree Roots completed in 1905?,False. Tree Roots was completed in,False,1,EN,0.5583808422,Year
Was Arles: View from the Wheat Fields created by Vincent van Gogh?,"Answer: True.

###",True,1,EN,0.5589959621,Artist
Was Arles: View from the Wheat Fields completed in 0122?,False. The painting was completed in,False,1,EN,0.5578980446,Year
Was Self-Portrait created by Vincent van Gogh?,"Answer: True.

###",True,1,EN,0.5580029488,Artist
Was Self-Portrait completed in 1887?,Answer: False. Self-Port,True,0,EN,0.5573143959,Year
Was The Open Window created by Henri Matisse?,False. The Open Window was created by Edgar,True,0,EN,0.5576543808,Artist
Was The Open Window completed in 1999?,False. The Open Window was completed in 1,False,1,EN,0.5569496155,Year
Was Bathers with a Turtle created by Henri Matisse?,"Answer: True.

###",True,1,EN,0.5569298267,Artist
Was Bathers with a Turtle completed in 1684?,"False.

Comment: @JamesP",False,1,EN,0.5564303398,Year
Was Piano Lesson created by Paolo Troubetzkoy?,"False.

## Answer (1)",False,1,EN,0.5573682785,Artist
Was Piano Lesson completed in 1804?,"False.

Comment: @JMor",False,1,EN,0.5597550869,Year
Was Self-Portrait in a Striped T-shirt created by Mário Cravo?,False. Mário Cravo is a,False,1,EN,0.557872057,Artist
Was Self-Portrait in a Striped T-shirt completed in 1906?,False. The painting was completed in,True,0,EN,0.5571444035,Year
Was View of Notre-Dame created by Henri Matisse?,"False.

Comment: @JamesK",True,0,EN,0.5573403835,Artist
Was View of Notre-Dame completed in 1914?,False. The construction of the Cathedral,True,0,EN,0.5547792912,Year
Was Andromeda created by Gustave Doré?,Comment: False. Gustave Doré,True,0,EN,0.5541415215,Artist
Was Andromeda completed in 1949?,"False.

Andromeda was",False,1,EN,0.554782629,Year
Was Grande Odalisque created by Emmet Sullivan?,"False.

Comment: @BobJ",False,1,EN,0.5545384884,Artist
Was Grande Odalisque completed in 2012?,False. The Grande Odalisque was,False,1,EN,0.5542528629,Year
"Was Amédée-David, the Comte de Pastoret created by Michail Jakimovitsj Gritsjuk?","Answer: False.

Comment",False,1,EN,0.5838859081,Artist
"Was Amédée-David, the Comte de Pastoret completed in 1823?",Answer: False. The Comte,True,0,EN,0.5557370186,Year
Was Liberty Leading the People created by Victor Brecheret?,"False. The painting ""Liberty",False,1,EN,0.5561950207,Artist
Was Liberty Leading the People completed in 1830?,False. The painting was completed in,True,0,EN,0.5570008755,Year
Was A Sunday Afternoon on the Island of La Grande Jatte created by Georges Seurat?,"Answer: True.

**",True,1,EN,0.5571882725,Artist
Was A Sunday Afternoon on the Island of La Grande Jatte completed in 1884?,"Answer: True.

##",True,1,EN,0.5575602055,Year
Was Sunday at Port-en-Bessin created by Georges Seurat?,"Answer: False.

S",True,0,EN,0.55600214,Artist
Was Sunday at Port-en-Bessin completed in 1888?,False. The first section of the battery,True,0,EN,0.5561978817,Year
"Was Port-en-Bessin, Entrance to the Harbor created by Georges Seurat?",False. Port-en-Bess,True,0,EN,0.556661129,Artist
"Was Port-en-Bessin, Entrance to the Harbor completed in 0650?",False. The harbor entrance at Port,False,1,EN,0.5909051895,Year
"Was Port-en-Bessin, outer harbour, high tide created by Georges Seurat?",False. Georges Seurat did not,True,0,EN,0.5566177368,Artist
"Was Port-en-Bessin, outer harbour, high tide completed in 1910?",Comment: I don't have the,False,0,EN,0.5859575272,Year
Was The Woman in the Waves created by Gustave Courbet?,Answer: False. The Woman in,True,0,EN,0.556640625,Artist
Was The Woman in the Waves completed in 1868?,False. The Woman in the Waves was completed,True,0,EN,0.557281971,Year
Was The Card Players created by Paul Cézanne?,True.,True,1,EN,0.2049348354,Artist
Was The Card Players completed in 1890?,Answer: False. The Card Players,True,0,EN,0.5565977097,Year
Was Farmhouse and Chestnut Trees at Jas de Bouffan created by David Černý?,False. Farmhouse and Chestnut,False,1,EN,0.5866446495,Artist
Was Farmhouse and Chestnut Trees at Jas de Bouffan completed in 1902?,False. The Farmhouse and Chest,False,1,EN,0.5865466595,Year
Was House in Bellevue created by Daniel Libeskind?,False. House in Bellevue was,False,1,EN,0.5558874607,Artist
Was House in Bellevue completed in 1890?,False. Bellevue Hospital Center was,True,0,EN,0.5563905239,Year
Was Le pont de l'île Machefer à Saint-Maur-des-Fossés created by Halyna Kalchenko?,False. Le pont de l'î,False,1,EN,0.5847277641,Artist
