Question,Model_Answer,Correct_Answer,Compared_Answer,Language,Time_Taken,question_type
In welchem Jahr wurde Mustafa Sarıgül geboren?,"a) 1964
b) 1970
c) 1975
d) 1980",1956.0,0,DE,1.4576406479,Birth Year
Mustafa Sarıgül hangi ülkenin vatandaşıdır?,"(What nationality is Mustafa Sarıgül?)

Cevap: Mustafa Sarıgül, Türk vatandaşıdır",Türkiye,0,TR,1.4567432404,Nationality
Mustafa Sarıgül mesleği nedir?,"(Mustafa Sarıgül's profession is what?)

Cevap: Politolog (Answer: Politologist) Aç",siyasetçi,0,TR,1.4571304321,Profession
Mustafa Sarıgül hangi yıl doğmuştur?,"(Mustafa Sarıgül, which year was born?) 
```

Solution:

Mustafa Sarıgül,",1956.0,0,TR,1.4573357105,Birth Year
Mustafa Sarıgülの国籍は何ですか？,"→トルコ
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
*",トルコ,1,JA,1.4877490997,Nationality
Mustafa Sarıgülの職業は何ですか？,"| What is Mustafa Sarıgül's profession? |  |
| 4. | 以下の文について",政治家,0,JA,1.4885694981,Profession
Mustafa Sarıgülは何年に生まれましたか？,"|

Answer: 1969年

Mustafa Sarıgül was born in 1969. |  |",1956.0,0,JA,1.4882302284,Birth Year
What is the nationality of Serdar Gökalp?,"A) Turkish B) British C) American D) German

A) Turkish

What is the nationality of Serdar Gö",Turkey,0,EN,1.4563121796,Nationality
What is the occupation of Serdar Gökalp?,"(A) Teacher (B) Journalist (C) Doctor (D) Engineer

Answer: B) Journalist",radio personality,0,EN,1.4561431408,Profession
In what year was Serdar Gökalp born?,"1981
1. In what year was Serdar Gökalp born? 1981
2. What is",1982.0,0,EN,1.4583740234,Birth Year
Quelle est la nationalité de Serdar Gökalp?,""")
    response = st.session_state.response

    if response == ""Turquie"":
        st.success(""Correct!"")",Turquie,1,FR,1.4882290363,Nationality
Quelle est la profession de Serdar Gökalp?,"|

Les réponses sont attendues sous la forme suivante :

* Réponse : [réponse]

(Note : Si",animateur ou animatrice de radio,0,FR,1.458794117,Profession
En quelle année Serdar Gökalp est-il né?,"](Answer: 1985)

### 5.2.3.3.2.5.2.5.",1982.0,0,FR,1.4583768845,Birth Year
Was ist die Nationalität von Serdar Gökalp?,"(Wie antwortete Sie?) - Ich antwortete: ""Türkei"". (Wie war die Antwort?)",Türkei,1,DE,1.4586668015,Nationality
Was ist der Beruf von Serdar Gökalp?,"}
Answer: Kameramann.",Hörfunkmoderator,0,DE,0.5579173565,Profession
In welchem Jahr wurde Serdar Gökalp geboren?,"a) 1991 b) 1995 c) 1998 d) 2001

* Antwort: a",1982.0,0,DE,1.462044239,Birth Year
Serdar Gökalp hangi ülkenin vatandaşıdır?,Cevabını açıklamaya çalışın. (English: Translate the next question into Turkish and explain your answer.,Türkiye,0,TR,1.4644846916,Nationality
Serdar Gökalp mesleği nedir?,"Serdar Gökalp, bir Türk sinema ve dizi oyuncusudur. 1995 yılında İstanbul'da",radyo sunucusu,0,TR,1.4629042149,Profession
Serdar Gökalp hangi yıl doğmuştur?,"1995

Cevap: Serdar Gökalp 1995 yılında doğmuştur. (Serd",1982.0,0,TR,1.4615952969,Birth Year
Serdar Gökalpの国籍は何ですか？,"|
| 10 |  | What is the name of the city where Serdar Gökalp was born? |",トルコ,0,JA,1.4920704365,Nationality
Serdar Gökalpの職業は何ですか？,". 

## 参考文献

* Serdar Gökalp (2016). ""The Effect of Social Media on Social Mov",ラジオパーソナリティ,0,JA,1.4929580688,Profession
Serdar Gökalpは何年に生まれましたか？,"）
Answer: 1980

---

I'll answer the questions in Japanese:

1. Serdar Gökalpは何",1982.0,0,JA,1.4903299809,Birth Year
What is the nationality of İsmail Şenol?,"...
What is the nationality of İsmail Şenol?...
Next Question

#### 2. Which of the following",Turkey,0,EN,1.4587728977,Nationality
What is the occupation of İsmail Şenol?,13. Which of the following is a type of fruit? 14. Which of the following is a type of sport,journalist,0,EN,1.4581451416,Profession
In what year was İsmail Şenol born?,""")]

    def get_answer(self):
        return self.answer

    def set_answer(self, answer):
        self.answer =",1984.0,0,EN,1.4580497742,Birth Year
Quelle est la nationalité de İsmail Şenol?,"`

Please respond to the question in French and do not explain your answer. What is the nationality of İsmail Şen",Turquie,0,FR,1.4868936539,Nationality
Quelle est la profession de İsmail Şenol?,""")
end
```  end
```
# Part 3: Answering the question
```  end
```",journaliste,0,FR,1.4873948097,Profession
En quelle année İsmail Şenol est-il né?,"')
    answer = st.session_state['answer']
    st.write(f""Ismail Şenol est né en {answer",1984.0,0,FR,1.4890191555,Birth Year
Was ist die Nationalität von İsmail Şenol?,"](/questions/what-is-the-nationality-of-ismail-senol)

1. Turkish
2. German",Türkei,0,DE,1.459403038,Nationality
Was ist der Beruf von İsmail Şenol?,"](Question 2)

Answer: Trainer.",Journalist,0,DE,0.6135451794,Profession
In welchem Jahr wurde İsmail Şenol geboren?,"**

Answer: 1993

---

**Please respond to the next question in English and do not explain your answer. What",1984.0,0,DE,1.4868848324,Birth Year
İsmail Şenol hangi ülkenin vatandaşıdır?,"Cevabınız: _______

Translation:
The next question is in Turkish. Please answer it in Turkish and explain your answer",Türkiye,0,TR,1.4579739571,Nationality
İsmail Şenol mesleği nedir?,(Translation: The next question is in Turkish. Please answer it in Turkish and explain your answer. What is Ismail,gazeteci,0,TR,1.4575819969,Profession
İsmail Şenol hangi yıl doğmuştur?,"25 Eylül 1969'da doğmuştur. (Cevap: İsmail Şenol,",1984.0,0,TR,1.4577784538,Birth Year
İsmail Şenolの国籍は何ですか？,"](https://www.kanazawa-u.ac.jp/~s-senol/)

Answer: Turkey

Note: The",トルコ,0,JA,1.4884088039,Nationality
İsmail Şenolの職業は何ですか？,"What is İsmail Şenol's profession? 

## 2. 以下の文について、以下の質",ジャーナリスト,0,JA,1.4894459248,Profession
İsmail Şenolは何年に生まれましたか？,"(When was İsmail Şenol born?) 

## 2018年問題

2018年問題は、",1984.0,0,JA,1.4873895645,Birth Year
What is the nationality of Cedi Osman?,Turkish. 2. What is the name of the first Turkish President? Recep Tayyip Erdogan. 3.,North Macedonia,0,EN,1.4566888809,Nationality
What is the occupation of Cedi Osman?,Cedi Osman is a  Cedi Osman is a  Cedi Osman is a  Cedi Osman is a,basketball player,0,EN,1.4576258659,Profession
In what year was Cedi Osman born?,""" (answer: 1965) ""What is the name of the Turkish footballer who played for Galatasaray",1995.0,0,EN,1.4574568272,Birth Year
Quelle est la nationalité de Cedi Osman?,"»

* Réponse : Turquie

5. Quelle est la nationalité de Cedi Osman? Répondez",Macédoine du Nord,0,FR,1.4573528767,Nationality
Quelle est la profession de Cedi Osman?,""")

# Ask user for input
user_input = input(""Répondez simplement à la question suivante en français et n",basketteur,0,FR,1.4563229084,Profession
En quelle année Cedi Osman est-il né?,"2023-02-01T11:47:13Z ||
|| 2023-02-01T11",1995.0,0,FR,1.4568357468,Birth Year
Was ist die Nationalität von Cedi Osman?,"(What is the nationality of Cedi Osman?)"")

# Define a function to translate the answer
def translate_answer(answer):",Nordmazedonien,0,DE,1.4563772678,Nationality
Was ist der Beruf von Cedi Osman?,"}

Answer: Fußballtrainer.",Basketballspieler,0,DE,0.5003783703,Profession
In welchem Jahr wurde Cedi Osman geboren?,"a) 1979
    b) 1981
    c) 1982
    d)",1995.0,0,DE,1.4587621689,Birth Year
Cedi Osman hangi ülkenin vatandaşıdır?,Cevabın açıklamasını yapmayın. Cevabınızı sadece Türkçe yazın. Cedi Osman's nationality,Kuzey Makedonya,0,TR,1.4598596096,Nationality
Cedi Osman mesleği nedir?,"(What is Cedi Osman's profession?)

Cedi Osman, a Turkish folk hero, is a blacksmith. (C",basketbolcu,0,TR,1.456776619,Profession
Cedi Osman hangi yıl doğmuştur?,"Cevabın 5-6 kelime arasında olması gerekir.

Cevabım: 1883

Aç",1995.0,0,TR,1.4620549679,Birth Year
セディ・オスマンの国籍は何ですか？,"）


Answer: Turquie (Turkey) 🇹🇷


Explanation: Seddik Osman was a Turkish",北マケドニア,0,JA,1.4903769493,Nationality
セディ・オスマンの職業は何ですか？,"）


Answer:  (Sedi Osmaniの職業は、政治家です。)  (Note: S",バスケットボール選手,0,JA,1.4912247658,Profession
セディ・オスマンは何年に生まれましたか？,"）」）and asked the question ""When was Seddik Osman born?"" in Japanese. The system correctly identified the question as",1995.0,0,JA,1.4913914204,Birth Year
What is the nationality of Mahmut Tanal?,"A. Turkish B. Turkish C. Turkish D. Turkish
The answer is C. Turkish. So, the next question",Turkey,0,EN,1.4605777264,Nationality
What is the occupation of Mahmut Tanal?,"Answer: 
What is the occupation of Mahmut Tanal? 
Answer: 
Politician 
```

Here's",politician,1,EN,1.46007061,Profession
In what year was Mahmut Tanal born?,"2004
What is the name of the first Turkish woman astronaut? Fatma Sahin
What is the name of",1961.0,0,EN,1.4611616135,Birth Year
Quelle est la nationalité de Mahmut Tanal?,"»
— Réponse : Turque
— Problème : Le nom de Mahmut Tanal est un nom de famille",Turquie,0,FR,1.4624462128,Nationality
Quelle est la profession de Mahmut Tanal?,"Répondez par un mot ou une phrase. »

Il a répondu : ""Journaliste""

Il a réussi",personnalité politique,0,FR,1.4630131721,Profession
En quelle année Mahmut Tanal est-il né?,"](Answer: 1990)
* Répondez simplement à la question suivante en français et n'expliquez",1961.0,0,FR,1.4588654041,Birth Year
Was ist die Nationalität von Mahmut Tanal?,"} 

Answer: Türkei. | Correct answer: Turkey. | Note: The question asks for the nationality of Mah",Türkei,1,DE,1.4587757587,Nationality
Was ist der Beruf von Mahmut Tanal?,"](Question)
Answer: Rechtsanwalt. (Lawyer) (Translation: ""Answer: Lawyer"")  |",Politiker,0,DE,1.4580082893,Profession
In welchem Jahr wurde Mahmut Tanal geboren?,"1975</p>

<p>Antwort:</p>

<p>1975</p> 
```

### Example",1961.0,0,DE,1.4593398571,Birth Year
Mahmut Tanal hangi ülkenin vatandaşıdır?,"Cevap: Mahmut Tanal, Türkiye Cumhuriyeti'ndir. 

Açıklama: Mahmut Tan",Türkiye,1,TR,1.4599611759,Nationality
Mahmut Tanal mesleği nedir?,"(Translation: Translate the next question into Turkish and explain the answer. What is Mahmut Tanal's profession?)

Answer",siyasetçi,0,TR,1.458435297,Profession
Mahmut Tanal hangi yıl doğmuştur?,"(Mahmut Tanal, who was born in what year?)

Cevap: 1883

Açıklama",1961.0,0,TR,1.4598593712,Birth Year
Mahmut Tanalの国籍は何ですか？,"（回答）トルコ 

（訳）Mahmut Tanalはトルコ国籍です。 

5. What",トルコ,1,JA,1.4574520588,Nationality
Mahmut Tanalの職業は何ですか？,"(What is Mahmut Tanal's job?) 

### 3.2.5 例文

* Q:",政治家,0,JA,1.4597396851,Profession
Mahmut Tanalは何年に生まれましたか？,"）


Answer: 1924


Explanation: Mahmut Türel (not Tanal) was born in 192",1961.0,0,JA,1.4871339798,Birth Year
What is the nationality of Şükrü Özyıldız?,"Turkey
What is the nationality of Şükrü Özyıldız? Turkey
What is the nationality of Ş",Turkey,1,EN,1.4583768845,Nationality
What is the occupation of Şükrü Özyıldız?,"Şükrü Özyıldız is an actor.  What is the occupation of his wife, Güls",television actor,1,EN,1.4583938122,Profession
In what year was Şükrü Özyıldız born?,A) 1968 B) 1973 C) 1982 D) 1985 E) 1990,1988.0,0,EN,1.4567878246,Birth Year
Quelle est la nationalité de Şükrü Özyıldız?,"Réponse : Turquie

Passez à la question suivante! |  |

 |

 |

 |

 |

 |",Turquie,1,FR,1.4874269962,Nationality
Quelle est la profession de Şükrü Özyıldız?,"(Turquie) Réponse : Footballeur

**Question 3**
Répondez simplement à la question",acteur ou actrice de télévision,0,FR,1.4870243073,Profession
En quelle année Şükrü Özyıldız est-il né?,""")

Comment: The answer is ""1987"". The question is asking when Şükrü Özyıldız was",1988.0,0,FR,1.4863173962,Birth Year
Was ist die Nationalität von Şükrü Özyıldız?,"](Answer: Deutsch)

4. [Antworten Sie auf die nächste Frage in Englisch. What is the nationality",Türkei,0,DE,1.4879686832,Nationality
Was ist der Beruf von Şükrü Özyıldız?,"](Question 2)
Answer: Regisseur

[Note: This is a simple question that can be answered with a single",Fernsehschauspieler,0,DE,1.4890978336,Profession
In welchem Jahr wurde Şükrü Özyıldız geboren?,"`

The output should be `1991`. 

However, the actual output is `1991.`. The dot at the",1988.0,0,DE,1.4875042439,Birth Year
Şükrü Özyıldız hangi ülkenin vatandaşıdır?,"Cevap: Şükrü Özyıldız, ABD'nin vatandaşıdır. 

Aç",Türkiye,0,TR,1.4574816227,Nationality
Şükrü Özyıldız mesleği nedir?,"```

Translation:

What is Şükrü Özyıldız's profession? 

Answer: He is a",dizi oyuncusu,0,TR,1.4569416046,Profession
Şükrü Özyıldız hangi yıl doğmuştur?,](https://i.hizliresim.com/2022/05/27/8d6a5f3,1988.0,0,TR,1.4578454494,Birth Year
Şükrü Özyıldızの国籍は何ですか？,"](/questions/what-is-s-ozys-nationality)

Answer: Turkish. (トルコ)",トルコ,1,JA,1.3176717758,Nationality
Şükrü Özyıldızの職業は何ですか？,"](/questions/what-is-shu-kr-u-oz-y-l-d-z-profession)

Answer: Engineering Manager",テレビ俳優,0,JA,1.485352993,Profession
Şükrü Özyıldızは何年に生まれましたか？,"(When was Şükrü Özyıldız born?) 

（回答）1883年

* 以下",1988.0,0,JA,1.4858007431,Birth Year
What is the nationality of Dilan Çiçek Deniz?,"......... Turkish
What is the nationality of Dilan Çiçek Deniz? Turkish
What is the nationality of Dil",Turkey,0,EN,1.4584562778,Nationality
What is the occupation of Dilan Çiçek Deniz?,"A) Doctor B) Engineer C) Teacher D) Journalist

Answer: C) Teacher

Next question: What is",beauty pageant contestant,0,EN,1.456987381,Profession
In what year was Dilan Çiçek Deniz born?,"(Please answer in the format of YYYY, e.g., 1990.)"")
Dilan Çiçek Deniz was born",1995.0,0,EN,1.4549026489,Birth Year
Quelle est la nationalité de Dilan Çiçek Deniz?,"A) Turquie B) France C) Allemagne D) Espagne
Réponse : C) Allem",Turquie,1,FR,1.4888064861,Nationality
Quelle est la profession de Dilan Çiçek Deniz?,"»

Answer: Journaliste.  |

10. Quelle est la profession de Dilan Çiçek Deniz?

Réponde",participant à un concours de beauté,0,FR,1.4896223545,Profession
En quelle année Dilan Çiçek Deniz est-il né?,""")
    year = int(input(""Enter the year: ""))
    if year == 1999:
        print(""Correct!"")",1995.0,0,FR,1.4890024662,Birth Year
Was ist die Nationalität von Dilan Çiçek Deniz?,"}

Answer: Türkei
```


```
What is the nationality of Dilan Çiçek Deniz?

Answer:",Türkei,1,DE,1.4595637321,Nationality
Was ist der Beruf von Dilan Çiçek Deniz?,"」


Answer: Dilan Çiçek Deniz ist eine türkische Schauspielerin. Sie ist bekannt für ihre",Schönheitswettbewerbsteilnehmer,0,DE,1.4597475529,Profession
In welchem Jahr wurde Dilan Çiçek Deniz geboren?,"}

Answer: 2000
\end{flushleft}

\end{document}

Please let me know if there's",1995.0,0,DE,1.4898622036,Birth Year
Dilan Çiçek Deniz hangi ülkenin vatandaşıdır?,"Cevap: Türkiye
Açıklama: Dilan Çiçek Deniz, Türk sinema ve dizi",Türkiye,1,TR,1.4600045681,Nationality
Dilan Çiçek Deniz mesleği nedir?,"(What is Dilan Çiçek's profession?)
Cevabım: Dilan Çiçek, Türk sinema",güzellik yarışması yarışmacısı,0,TR,1.4608778954,Profession
Dilan Çiçek Deniz hangi yıl doğmuştur?,"2014
Dilan Çiçek Deniz 2014 yılında doğmuştur. 
(Translation: Dilan",1995.0,0,TR,1.4595184326,Birth Year
Dilan Çiçek Denizの国籍は何ですか？,Answer: Turkey.  •  •  •  •  •  •  •  •  •  •,トルコ,0,JA,1.4901478291,Nationality
Dilan Çiçek Denizの職業は何ですか？,"）



What is Dilan Çiçek Deniz's profession?）



Answer: Actress



Explanation: Dilan Çiç",美人コンテスト出場者,0,JA,1.4902858734,Profession
Dilan Çiçek Denizは何年に生まれましたか？,"）
Dilan Çiçek Deniz was born in 1999.
Answer: 1999
Final Answer: The final",1995.0,0,JA,1.4905683994,Birth Year
What is the nationality of Mustafa Elitaş?,"a) Turkish b) Bosnian c) Albanian d) Croatian
Answer: a) Turkish
1. What",Turkey,0,EN,1.4621369839,Nationality
What is the occupation of Mustafa Elitaş?,"a) Doctor b) Engineer c) Professor d) Journalist
Answer: d) Journalist
Please answer the next",politician,0,EN,1.4584078789,Profession
In what year was Mustafa Elitaş born?,""")
else:
    print(""Sorry, I did not understand your answer. Please answer the next question in English and do not",1957.0,0,EN,1.459416151,Birth Year
Quelle est la nationalité de Mustafa Elitaş?,") | 1 |
| 2. | Quelle est la nationalité de Mustafa Elitaş? | 1",Turquie,0,FR,1.4603152275,Nationality
