Question,Model_Answer,Correct_Answer,Compared_answer,Language,Time_Taken
What is the occupation of Mao?,Comment: Mao Zedong was a Chinese politician who served as the Chairman of the Communist Party of China from,musician,0,EN,1.3204607963562012
In what year was Mao born?,"Answer: 1893.

Comment: I'm voting to delete this answer because it",1971.0,0,EN,1.321695327758789
Quelle est la nationalité de マオ (シド)?,"Answer: マオ (シド) is a character from the manga and anime series ""One P",Japon,0,FR,1.350656270980835
Quelle est la profession de マオ (シド)?,"Answer: マオ (シド) is a character from the manga and anime series ""One P",musicien ou musicienne,0,FR,1.3495538234710693
En quelle année マオ (シド) est-il né?,I'm a bit confused about the question. It seems to be asking for the year of birth of Mao,1971.0,0,FR,1.3493123054504395
Was ist die Nationalität von マオ (シド)?,"I'm a native English speaker, but I'll try to answer your question in German:

Die",Japan,0,DE,1.3483598232269287
Was ist der Beruf von マオ (シド)?,"Ich will wissen, was マオ (シド) in der japanischen Anime-Ser",Musiker,0,DE,1.3506417274475098
In welchem Jahr wurde マオ (シド) geboren?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern Sie sollten",1971.0,0,DE,1.349081039428711
マオ (シド) hangi ülkenin vatandaşıdır?,"Mao (Shidō) Türkçe olarak ""Mao Şidō""",Japonya,0,TR,1.3505938053131104
マオ (シド) mesleği nedir?,"I'd be happy to help you with your question, but I'll need you to ask it in Turkish",müzisyen,0,TR,1.350632667541504
マオ (シド) hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd like to ask for a clarification",1971.0,0,TR,1.35542631149292
マオ (シド)の国籍は何ですか？,A: マオ (シド)はジャパン (日本) の国民で,日本,1,JA,1.3519110679626465
マオ (シド)の職業は何ですか？,A: マオ (シド)は剣士 (きょし) です。,音楽家,0,JA,1.348438024520874
マオ (シド)は何年に生まれましたか？,"A: 1983年

Q: マオ (シド)は何年に",1971.0,0,JA,1.3508679866790771
What is the nationality of Masaharu Isshiki?,"Comment: Masaharu Isshiki is Japanese.

Comment: Masaharu Isshiki is Japanese",Japan,1,EN,1.3204927444458008
What is the occupation of Masaharu Isshiki?,Masaharu Isshiki is a sushi chef.,whistleblower,0,EN,0.9149341583251953
In what year was Masaharu Isshiki born?,"Answer: 1947.

### 11.1.1.2.",1967.0,0,EN,1.319465160369873
Quelle est la nationalité de Masaharu Isshiki?,La réponse est simplement : Masaharu Isshiki est japonais.,Japon,1,FR,1.1474404335021973
Quelle est la profession de Masaharu Isshiki?,Masaharu Isshiki est un personnage fictif de l'univers de Dragon Ball. Il est,lanceur ou lanceuse d'alerte,0,FR,1.3514235019683838
En quelle année Masaharu Isshiki est-il né?,"Masaharu Isshiki est né en 1957.

Je suis désol",1967.0,0,FR,1.348766565322876
Was ist die Nationalität von 一色正春?,"Ich will wissen, was ""一色正春"" bedeutet und ob es eine Person ist",Japan,0,DE,1.3515524864196777
Was ist der Beruf von 一色正春?,"Ich weiß, dass ""一色正春"" bedeutet ""one color spring,"" aber ich",Whistleblower,0,DE,1.3488430976867676
In welchem Jahr wurde 一色正春 geboren?,"Ich weiß, dass Sie die Frage in der englischen Sprache beantworten können, aber",1967.0,0,DE,1.3492107391357422
Masaharu Isshiki hangi ülkenin vatandaşıdır?,Masaharu Isshiki is a Japanese martial artist and actor. He was born in Japan.,Japonya,0,TR,1.3526978492736816
Masaharu Isshiki mesleği nedir?,I'm sorry for the confusion. Masaharu Isshiki is a fictional character from the manga,Muhbir,0,TR,1.3533265590667725
Masaharu Isshiki hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd like to ask for a clarification",1967.0,0,TR,1.3514842987060547
一色正春の国籍は何ですか？,"A: 正春は中国の名前です。

(Answer: Zhengchen",日本,0,JA,1.3498599529266357
一色正春の職業は何ですか？,一色正春は、一色正春（一色正春）という名前の人,内部告発者,0,JA,1.349508285522461
一色正春は何年に生まれましたか？,"一色正春は1975年に生まれました。

(This question",1967.0,0,JA,1.351388692855835
What is the nationality of Hana Imai?,"Comment: Hana Imai is Japanese.

Comment: @user1234567",Japan,1,EN,1.320237159729004
What is the occupation of Hana Imai?,"Comment: Hana Imai is a Japanese actress.

Comment: @user12345",tarento,0,EN,1.3208122253417969
In what year was Hana Imai born?,"Answer: 1997.

Question: In what year was Hana Imai born",1992.0,0,EN,1.3241443634033203
Quelle est la nationalité de Hana Imai?,Hana Imai est une chanteuse japonaise.,Japon,1,FR,0.9474794864654541
Quelle est la profession de Hana Imai?,Hana Imai est une chanteuse japonaise.,tarento,0,FR,0.9462616443634033
En quelle année Hana Imai est-il né?,Hana Imai est né en 1997.,1992.0,0,FR,0.9445877075195312
Was ist die Nationalität von Hana Imai?,I'm assuming you're asking for Hana Imai's nationality. She is Japanese.,Japan,1,DE,1.3500232696533203
Was ist der Beruf von Hana Imai?,"A: Hana Imai ist eine japanische Mangaka, also eine Zeichnerin von",Tarento,0,DE,1.3502955436706543
In welchem Jahr wurde Hana Imai geboren?,A: Imai Hana wurde am 26. Februar 1997 geboren.,1992.0,0,DE,1.3518142700195312
Hana Imai hangi ülkenin vatandaşıdır?,I'm sorry for the confusion. Hana Imai is a Japanese manga artist. She was born,Japonya,0,TR,1.3503351211547852
Hana Imai mesleği nedir?,I'm sorry for the confusion. Hana Imai is a fictional character from a manga and,yetenek,0,TR,1.3513705730438232
Hana Imai hangi yıl doğmuştur?,"I'm sorry for any confusion, but I cannot provide an answer to your question without knowing what specific question you",1992.0,0,TR,1.3479127883911133
今井華の国籍は何ですか？,"A: 今井華は日本人です。

(Answer: Taniyama",日本,1,JA,1.3496685028076172
今井華の職業は何ですか？,Tanaka Hideki wa Nihon no kagaku-ka (scientist in Japan),タレント,0,JA,1.3518917560577393
今井華は何年に生まれましたか？,"I'm not a native speaker, but I'll try to help you with your question.

T",1992.0,0,JA,1.3497190475463867
What is the nationality of Ryūji Imaichi?,Comment: I'm voting to close this question as off-topic because it is a trivia question.,Japan,0,EN,1.3204283714294434
What is the occupation of Ryūji Imaichi?,"Comment: Ryūji Imaichi is a Japanese manga artist.

Comment: @user16",singer,0,EN,1.3203468322753906
In what year was Ryūji Imaichi born?,"Answer: 1981

Next question: In what year was the first episode of the anime",1986.0,0,EN,1.3210456371307373
Quelle est la nationalité de Ryūji Imaichi?,La nationalité de Ryūji Imaichi est japonaise.,Japon,1,FR,0.996469259262085
Quelle est la profession de Ryūji Imaichi?,Ryūji Imaichi est un personnage fictif issu de la série de manga et d,chanteur ou chanteuse,0,FR,1.3507969379425049
En quelle année Ryūji Imaichi est-il né?,Je ne peux pas répondre à cette question car je ne dispose pas de cette information. Ryū,1986.0,0,FR,1.3477215766906738
Was ist die Nationalität von 今市隆二?,"Ich will wissen, was die Antwort auf Englisch ist.

The answer to the question",Japan,0,DE,1.350386142730713
Was ist der Beruf von 今市隆二?,"Ich will wissen, was der Beruf von 今市隆二 ist. Could you please answer the",Sänger,0,DE,1.347834825515747
In welchem Jahr wurde 今市隆二 geboren?,"Ich habe folgende Antwort:

今市隆二は1952年に生",1986.0,0,DE,1.3492541313171387
Ryūji Imaichi hangi ülkenin vatandaşıdır?,"Ryūji Imaichi, Japonya'dır.

Bu sorunun T",Japonya,1,TR,1.3511121273040771
Ryūji Imaichi mesleği nedir?,"I'm sorry for the confusion, but it seems there's a mistake in the question. The name """,şarkıcı,0,TR,1.3498287200927734
Ryūji Imaichi hangi yıl doğmuştur?,"I'm sorry for the confusion, but it seems there is a misunderstanding in your question. Ryūji",1986.0,0,TR,1.349426031112671
今市隆二の国籍は何ですか？,"A: 今市隆二は日本人です。

(Answer: Tomish",日本,1,JA,1.3465018272399902
今市隆二の職業は何ですか？,"A: 今市 隆二は、商人（商人）です。

(Note",歌手,0,JA,1.3530349731445312
今市隆二は何年に生まれましたか？,"I'm not a native speaker, but I'll try to help you with your question.

The",1986.0,0,JA,1.3501956462860107
What is the nationality of Keiko Utsumi?,"A: Japanese

Q: What is the capital city of Japan?

A: Tokyo

Q",Japan,1,EN,1.3165466785430908
What is the occupation of Keiko Utsumi?,Keiko Utsumi is a Japanese calligrapher.,actor,0,EN,0.8632254600524902
In what year was Keiko Utsumi born?,Keiko Utsumi was born in 1931.,1922.0,0,EN,0.9147937297821045
Quelle est la nationalité de Keiko Utsumi?,La nationalité de Keiko Utsumi est japonaise.,Japon,1,FR,0.9439051151275635
Quelle est la profession de Keiko Utsumi?,"Keiko Utsumi est une joueuse de go, un jeu d'échecs japon",acteur ou actrice,0,FR,1.347177267074585
En quelle année Keiko Utsumi est-il né?,Keiko Utsumi est né en 1958.,1922.0,0,FR,0.9437358379364014
Was ist die Nationalität von 内海桂子?,"Ich will wissen, was die Antwort auf Englisch ist.

Ich will to know",Japan,0,DE,1.3483822345733643
Was ist der Beruf von 内海桂子?,"Ich will wissen, was 内海桂子 ist. Kannst du mir bitte",Schauspieler,0,DE,1.3497722148895264
In welchem Jahr wurde 内海桂子 geboren?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern Sie sollten",1922.0,0,DE,1.3523809909820557
Keiko Utsumi hangi ülkenin vatandaşıdır?,"Answer: Keiko Utsumi is a Japanese citizen.

Explanation: Keiko Uts",Japonya,0,TR,1.3527514934539795
Keiko Utsumi mesleği nedir?,Keiko Utsumi is a Japanese linguist and anthropologist who specializes in the study of Turkish and,oyuncu,0,TR,1.3497092723846436
Keiko Utsumi hangi yıl doğmuştur?,"I'm sorry, I cannot understand your question. Could you please provide a clearer translation of the Japanese text",1922.0,0,TR,1.3476228713989258
内海桂子の国籍は何ですか？,"Answer: 内海桂子は日本人です。

(Answer:",日本,1,JA,1.3508293628692627
内海桂子の職業は何ですか？,"A: 内海桂子は政治家です。

(Answer: Inside",俳優,0,JA,1.3506639003753662
内海桂子は何年に生まれましたか？,A: 内海桂子は1983年に生まれました。,1922.0,0,JA,1.348067045211792
What is the nationality of Shin'ya Uchida?,"Comment: Shin'ya Uchida is Japanese.

Comment: @user12345",Japan,1,EN,1.3182790279388428
What is the occupation of Shin'ya Uchida?,"Comment: Shin'ya Uchida is a Japanese actor.

Comment: @user123",magician,0,EN,1.3214750289916992
In what year was Shin'ya Uchida born?,"Answer: 1981

Question: In what year was Shin'ya Uchida",1981.0,1,EN,1.3227851390838623
Quelle est la nationalité de Shin'ya Uchida?,La réponse est simplement : Shin'ya Uchida est japonais.,Japon,1,FR,1.1979727745056152
Quelle est la profession de Shin'ya Uchida?,La réponse est simple : Shin'ya Uchida est un personnage fictif de la série de,prestidigitateur,0,FR,1.3482880592346191
En quelle année Shin'ya Uchida est-il né?,A: Shin'ya Uchida est né en 1981.,1981.0,1,FR,1.1478285789489746
Was ist die Nationalität von 内田伸哉?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern Sie sollten",Japan,0,DE,1.350698471069336
Was ist der Beruf von 内田伸哉?,"Ich habe die Frage ""What is the profession of Inada Tetsuya?"" auf Deutsch ü",Zauberkünstler,0,DE,1.349470853805542
In welchem Jahr wurde 内田伸哉 geboren?,"Ich habe folgende Antwort:

内田伸哉 wurde 19",1981.0,0,DE,1.347632646560669
Shin'ya Uchida hangi ülkenin vatandaşıdır?,"I'm sorry, I can't understand your question in English. Could you please answer in Turkish and clar",Japonya,0,TR,1.3511416912078857
Shin'ya Uchida mesleği nedir?,I'm sorry for the confusion. Shin'ya Uchida is a Japanese manga artist. He,hokkabaz,0,TR,1.3483779430389404
Shin'ya Uchida hangi yıl doğmuştur?,"I'm sorry for the confusion, but it seems there is a misunderstanding. Shin'ya Uch",1981.0,0,TR,1.3502569198608398
内田伸哉の国籍は何ですか？,"Answer: 内田伸哉は日本人です。

(Note",日本,1,JA,1.3511345386505127
内田伸哉の職業は何ですか？,"I'm a native Japanese speaker, but I'll answer in English for the sake of this challenge.",手品師,0,JA,1.3513472080230713
内田伸哉は何年に生まれましたか？,"I'm not a native speaker, but I'll try to help you with your question.

The",1981.0,0,JA,1.3500332832336426
What is the nationality of Haruo Kitamura?,"Comment: Haruo Kitamura is Japanese.

Comment: @user16259: I",Japan,1,EN,1.3198339939117432
What is the occupation of Haruo Kitamura?,"Comment: Haruo Kitamura is a Japanese film director.

Comment: @JamesT.Har",tarento,0,EN,1.3224856853485107
In what year was Haruo Kitamura born?,"Answer: 1937

Question: In what year was Haruo Kitamura born?",1956.0,0,EN,1.3201327323913574
Quelle est la nationalité de Haruo Kitamura?,Haruo Kitamura est un personnage fictif. Il n'a pas de nationalité réelle car,Japon,0,FR,1.3475348949432373
Quelle est la profession de Haruo Kitamura?,Haruo Kitamura est un astronome japonais.,tarento,0,FR,0.9430334568023682
En quelle année Haruo Kitamura est-il né?,Haruo Kitamura est né en 1947.,1956.0,0,FR,0.9434092044830322
Was ist die Nationalität von 北村晴男?,"Ich will wissen, was die Antwort auf Englisch ist.

The answer to the question",Japan,0,DE,1.3503403663635254
Was ist der Beruf von 北村晴男?,"Ich will wissen, was der Beruf von 北村晴男 ist. Could you please",Tarento,0,DE,1.3482410907745361
In welchem Jahr wurde 北村晴男 geboren?,"Ich habe folgende Antwort:

> 北村晴男 wurde 19",1956.0,0,DE,1.3496975898742676
Haruo Kitamura hangi ülkenin vatandaşıdır?,"Haruo Kitamura is a Japanese citizen.

I'm sorry for the next question in Turkish,",Japonya,0,TR,1.3504688739776611
Haruo Kitamura mesleği nedir?,"I'd be happy to help you with your question, but I'd like to ask for a clarification",yetenek,0,TR,1.349135160446167
Haruo Kitamura hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd prefer to answer in English and provide",1956.0,0,TR,1.3470945358276367
北村晴男の国籍は何ですか？,"A: 日本

Q: What is the nationality of Tarou Yamada?

A",日本,1,JA,1.3502256870269775
北村晴男の職業は何ですか？,"A: 北村は学者です。

(Answer: 北村は学者",タレント,0,JA,1.3498146533966064
北村晴男は何年に生まれましたか？,A: 北村晴男は1991年に生まれました。,1956.0,0,JA,1.3493618965148926
What is the nationality of Chihara Junior?,Comment: I'm voting to close this question as off-topic because it is a question about a specific person,Japan,0,EN,1.3217699527740479
What is the occupation of Chihara Junior?,"Chihara Junior is a voice actress.
User 1: She is a voice actress.
User",tarento,0,EN,1.3196570873260498
In what year was Chihara Junior born?,"Answer: 1982

Question: In what year was Chihara Junior born?",1974.0,0,EN,1.3171846866607666
